surveyId,Elevation
2724819,2520.0
2724938,176.0
2724961,19.0
2724971,11.0
2725035,14.0
2725074,5.0
2725114,5.0
2725166,19.0
2725182,382.0
2725265,204.0
2725274,9.0
2725304,100.0
2725447,9.0
2725464,22.0
2725472,17.0
2725486,44.0
2725509,21.0
2725572,5.0
2725637,7.0
2725723,24.0
2725753,23.0
2725774,11.0
2725803,8.0
2725878,9.0
2725893,7.0
2725915,13.0
2725930,190.0
2725960,10.0
2725986,7.0
2726114,39.0
2726140,14.0
2726143,19.0
2726178,8.0
2726267,17.0
2726269,7.0
2726294,1345.0
2726335,13.0
2726381,56.0
2726398,10.0
2726454,9.0
2726468,16.0
2726477,4.0
2726479,8.0
2726486,249.0
2726604,1028.0
2726626,24.0
2726757,36.0
2726832,19.0
2726983,12.0
2727013,13.0
2727066,253.0
2727075,13.0
2727151,463.0
2727162,269.0
2727402,28.0
2727442,7.0
2727446,51.0
2727477,11.0
2727553,8.0
2727622,6.0
2727636,286.0
2727664,7.0
2727793,21.0
2727819,26.0
2727871,40.0
2727887,12.0
2727891,20.0
2727927,119.0
2727941,23.0
2727958,89.0
2728001,154.0
2728020,13.0
2728035,15.0
2728040,2411.0
2728083,10.0
2728102,18.0
2728120,36.0
2728186,8.0
2728192,23.0
2728235,65.0
2728280,11.0
2728285,44.0
2728481,8.0
2728493,18.0
2728506,11.0
2728513,18.0
2728532,55.0
2728535,402.0
2728591,12.0
2728609,822.0
2728675,6.0
2728713,1859.0
2728738,44.0
2728834,43.0
2728901,1049.0
2728908,21.0
2728909,685.0
2729027,15.0
2729031,10.0
2729100,39.0
2729111,115.0
2729231,8.0
2729253,26.0
2729256,13.0
2729258,22.0
2729307,6.0
2729400,37.0
2729459,268.0
2729478,111.0
2729493,10.0
2729519,10.0
2729557,38.0
2729558,742.0
2729598,36.0
2729675,14.0
2729679,11.0
2729811,287.0
2729812,769.0
2729889,25.0
2729917,599.0
2729965,178.0
2730092,32.0
2730188,22.0
2730277,377.0
2730342,9.0
2730421,8.0
2730440,729.0
2730537,10.0
2730546,66.0
2730577,412.0
2730628,47.0
2730642,3.0
2730720,62.0
2730746,180.0
2730773,45.0
2730845,33.0
2731034,17.0
2731074,7.0
2731137,6.0
2731202,190.0
2731241,26.0
2731412,18.0
2731416,8.0
2731482,6.0
2731496,7.0
2731509,85.0
2731541,535.0
2731555,274.0
2731611,60.0
2731696,5.0
2731727,69.0
2731811,65.0
2731849,8.0
2731878,19.0
2731899,61.0
2731980,6.0
2731986,11.0
2732000,20.0
2732067,14.0
2732080,1229.0
2732085,638.0
2732096,3.0
2732162,33.0
2732170,93.0
2732176,91.0
2732211,4.0
2732224,7.0
2732251,20.0
2732267,948.0
2732288,20.0
2732333,23.0
2732358,4.0
2732461,452.0
2732523,994.0
2732558,35.0
2732633,10.0
2732670,69.0
2732680,216.0
2732835,14.0
2732838,7.0
2732854,49.0
2732886,57.0
2732892,4.0
2732936,12.0
2732989,12.0
2732998,30.0
2733045,15.0
2733103,4.0
2733104,21.0
2733119,95.0
2733144,8.0
2733210,377.0
2733367,40.0
2733440,65.0
2733457,5.0
2733591,44.0
2733603,6.0
2733799,660.0
2733801,863.0
2733818,10.0
2733825,6.0
2733834,12.0
2733938,711.0
2733984,23.0
2733996,7.0
2733999,12.0
2734024,19.0
2734042,42.0
2734143,6.0
2734151,223.0
2734171,8.0
2734175,11.0
2734247,29.0
2734275,10.0
2734357,23.0
2734364,12.0
2734377,44.0
2734438,182.0
2734457,9.0
2734485,8.0
2734506,622.0
2734618,60.0
2734716,23.0
2734742,8.0
2734831,13.0
2734841,20.0
2734887,9.0
2734934,22.0
2734994,754.0
2735137,2.0
2735163,4.0
2735177,39.0
2735230,9.0
2735256,29.0
2735259,14.0
2735267,1067.0
2735294,6.0
2735309,150.0
2735453,11.0
2735462,61.0
2735463,14.0
2735472,11.0
2735497,245.0
2735666,2632.0
2735746,7.0
2735845,223.0
2735980,10.0
2736003,10.0
2736021,60.0
2736065,37.0
2736071,11.0
2736093,30.0
2736103,8.0
2736351,6.0
2736410,11.0
2736418,6.0
2736432,27.0
2736439,66.0
2736479,38.0
2736508,9.0
2736552,22.0
2736566,26.0
2736614,95.0
2736651,59.0
2736664,66.0
2736824,187.0
2736835,13.0
2736911,68.0
2736941,49.0
2736948,456.0
2736974,291.0
2737010,12.0
2737033,21.0
2737206,7.0
2737268,10.0
2737294,16.0
2737295,20.0
2737347,66.0
2737378,11.0
2737406,234.0
2737408,17.0
2737430,25.0
2737450,14.0
2737467,287.0
2737632,57.0
2737737,5.0
2737743,259.0
2737747,15.0
2737855,8.0
2737875,309.0
2737884,34.0
2737935,10.0
2737943,28.0
2737948,9.0
2737949,9.0
2737952,37.0
2737974,69.0
2737991,11.0
2738074,35.0
2738082,545.0
2738171,282.0
2738199,11.0
2738210,9.0
2738245,7.0
2738249,21.0
2738277,7.0
2738304,100.0
2738318,22.0
2738352,6.0
2738358,8.0
2738369,44.0
2738407,8.0
2738439,14.0
2738486,30.0
2738673,13.0
2738692,110.0
2738731,1446.0
2738733,27.0
2738747,12.0
2738797,43.0
2738805,17.0
2738852,5.0
2739015,10.0
2739101,36.0
2739202,92.0
2739207,7.0
2739270,275.0
2739374,14.0
2739409,6.0
2739457,15.0
2739569,415.0
2739628,23.0
2739661,8.0
2739719,8.0
2739748,13.0
2739750,5.0
2739788,7.0
2739800,12.0
2739868,17.0
2739924,6.0
2739936,31.0
2739966,20.0
2739972,7.0
2739985,58.0
2739986,27.0
2740021,9.0
2740057,72.0
2740061,8.0
2740090,43.0
2740118,12.0
2740119,11.0
2740138,7.0
2740198,13.0
2740205,30.0
2740210,93.0
2740222,1686.0
2740233,30.0
2740323,54.0
2740326,15.0
2740332,13.0
2740425,7.0
2740452,37.0
2740482,44.0
2740545,9.0
2740601,85.0
2740634,7.0
2740635,17.0
2740698,154.0
2740732,256.0
2740748,26.0
2740757,408.0
2740826,187.0
2740829,612.0
2740845,1407.0
2740869,75.0
2740918,1345.0
2741005,132.0
2741056,47.0
2741138,491.0
2741202,21.0
2741248,13.0
2741279,14.0
2741364,340.0
2741374,1362.0
2741391,27.0
2741395,27.0
2741410,34.0
2741437,9.0
2741525,14.0
2741573,14.0
2741655,17.0
2741770,30.0
2741862,51.0
2741992,62.0
2742142,74.0
2742144,155.0
2742214,17.0
2742301,14.0
2742402,361.0
2742482,9.0
2742493,7.0
2742568,8.0
2742619,11.0
2742644,7.0
2742646,23.0
2742694,8.0
2742695,7.0
2742752,12.0
2742764,35.0
2742770,22.0
2742791,14.0
2742876,76.0
2742923,6.0
2742947,13.0
2742959,45.0
2743031,42.0
2743083,11.0
2743104,28.0
2743215,333.0
2743223,32.0
2743292,10.0
2743294,24.0
2743413,4.0
2743548,147.0
2743640,163.0
2743670,724.0
2743700,30.0
2743742,499.0
2743796,18.0
2743844,111.0
2743920,17.0
2743972,25.0
2744007,7.0
2744037,10.0
2744164,15.0
2744221,44.0
2744225,11.0
2744393,2413.0
2744415,12.0
2744424,8.0
2744504,7.0
2744541,33.0
2744560,24.0
2744570,11.0
2744750,66.0
2744894,19.0
2744938,83.0
2744945,72.0
2745020,6.0
2745038,19.0
2745067,59.0
2745094,8.0
2745233,421.0
2745269,7.0
2745393,40.0
2745551,5.0
2745680,62.0
2745701,7.0
2745747,6.0
2745888,54.0
2745896,10.0
2745918,9.0
2745941,31.0
2745984,8.0
2745991,16.0
2746016,6.0
2746028,1258.0
2746030,53.0
2746053,200.0
2746085,8.0
2746123,345.0
2746125,15.0
2746139,43.0
2746149,9.0
2746182,8.0
2746188,288.0
2746406,12.0
2746451,800.0
2746481,16.0
2746540,27.0
2746592,9.0
2746652,31.0
2746717,25.0
2746750,18.0
2746760,6.0
2746762,17.0
2746765,17.0
2746803,8.0
2746915,469.0
2746924,10.0
2747005,21.0
2747034,410.0
2747044,11.0
2747111,18.0
2747132,21.0
2747137,14.0
2747167,25.0
2747213,9.0
2747225,21.0
2747245,1134.0
2747252,8.0
2747311,7.0
2747325,41.0
2747378,6.0
2747427,2.0
2747441,333.0
2747466,8.0
2747584,112.0
2747591,21.0
2747593,15.0
2747611,11.0
2747752,6.0
2747814,7.0
2747826,116.0
2747843,470.0
2747852,31.0
2747868,39.0
2747880,53.0
2748001,15.0
2748022,194.0
2748058,305.0
2748061,11.0
2748133,52.0
2748135,27.0
2748172,40.0
2748256,16.0
2748262,9.0
2748304,17.0
2748310,19.0
2748327,8.0
2748386,28.0
2748401,526.0
2748458,12.0
2748486,10.0
2748501,286.0
2748518,9.0
2748580,6.0
2748661,11.0
2748671,581.0
2748738,10.0
2748742,39.0
2748745,723.0
2748746,1128.0
2748772,126.0
2748813,222.0
2748823,17.0
2748844,9.0
2748973,443.0
2748990,43.0
2749011,707.0
2749026,13.0
2749031,62.0
2749035,8.0
2749053,213.0
2749072,11.0
2749117,15.0
2749127,554.0
2749138,10.0
2749173,117.0
2749182,13.0
2749220,11.0
2749226,116.0
2749227,188.0
2749315,5.0
2749378,7.0
2749389,6.0
2749411,30.0
2749415,338.0
2749459,7.0
2749495,39.0
2749635,8.0
2749639,11.0
2749733,1160.0
2749736,2194.0
2749755,5.0
2749783,9.0
2749806,144.0
2749807,229.0
2749880,14.0
2749966,890.0
2749974,23.0
2749979,90.0
2750073,11.0
2750225,54.0
2750333,35.0
2750402,4.0
2750462,43.0
2750469,6.0
2750498,106.0
2750534,16.0
2750542,256.0
2750613,18.0
2750630,28.0
2750707,11.0
2750714,244.0
2750740,8.0
2750764,19.0
2750860,6.0
2750973,13.0
2750994,24.0
2751042,8.0
2751083,566.0
2751087,10.0
2751101,11.0
2751213,4.0
2751242,266.0
2751302,23.0
2751347,256.0
2751363,60.0
2751391,47.0
2751414,67.0
2751435,6.0
2751449,15.0
2751453,0.0
2751463,49.0
2751519,16.0
2751530,476.0
2751574,15.0
2751621,914.0
2751670,127.0
2751797,169.0
2751840,815.0
2751903,12.0
2751947,11.0
2752037,32.0
2752059,38.0
2752121,381.0
2752129,14.0
2752203,214.0
2752236,13.0
2752263,93.0
2752380,8.0
2752538,7.0
2752602,9.0
2752679,53.0
2752691,3.0
2752754,13.0
2752891,13.0
2752905,5.0
2752908,20.0
2752909,17.0
2753095,21.0
2753155,14.0
2753164,65.0
2753191,8.0
2753219,8.0
2753354,11.0
2753407,6.0
2753431,10.0
2753444,8.0
2753461,10.0
2753482,28.0
2753521,9.0
2753636,12.0
2753647,69.0
2753661,7.0
2753740,15.0
2753752,44.0
2753794,7.0
2753826,1022.0
2753860,341.0
2753973,14.0
2754084,41.0
2754194,895.0
2754206,68.0
2754213,7.0
2754291,7.0
2754295,120.0
2754297,34.0
2754301,143.0
2754346,5.0
2754349,75.0
2754372,7.0
2754528,136.0
2754610,5.0
2754666,186.0
2754692,0.0
2754741,9.0
2754789,137.0
2754818,7.0
2754844,6.0
2754882,9.0
2754922,45.0
2754983,8.0
2755049,20.0
2755089,26.0
2755131,28.0
2755166,491.0
2755193,42.0
2755236,13.0
2755266,10.0
2755267,35.0
2755463,7.0
2755470,9.0
2755542,33.0
2755614,13.0
2755648,136.0
2755659,11.0
2755682,3.0
2755723,8.0
2755782,184.0
2755807,70.0
2755822,22.0
2755851,768.0
2755969,10.0
2755997,277.0
2756010,78.0
2756021,1310.0
2756035,4.0
2756037,498.0
2756047,9.0
2756057,8.0
2756158,16.0
2756166,4.5
2756174,12.0
2756201,3.0
2756259,5.0
2756330,16.0
2756336,17.0
2756392,716.0
2756421,1393.0
2756485,43.0
2756563,25.0
2756608,10.0
2756669,32.0
2756787,24.0
2756864,191.0
2756904,7.0
2756907,25.0
2756910,14.0
2756913,23.0
2756918,22.0
2757063,10.0
2757249,12.0
2757254,84.0
2757274,9.0
2757305,5.0
2757340,16.0
2757361,28.0
2757417,62.0
2757418,8.0
2757432,37.0
2757437,39.0
2757455,160.0
2757466,8.0
2757520,12.0
2757570,6.0
2757649,17.0
2757677,670.0
2757689,7.0
2757754,16.0
2757878,8.0
2757907,28.0
2758000,7.0
2758014,8.0
2758039,15.0
2758072,6.0
2758128,9.0
2758161,13.0
2758202,9.0
2758268,11.0
2758342,150.0
2758505,443.0
2758537,26.0
2758544,9.0
2758555,6.0
2758609,26.0
2758717,11.0
2758781,9.0
2758812,6.0
2758856,34.0
2758884,10.0
2758900,11.0
2759007,6.0
2759041,5.0
2759107,13.0
2759112,14.0
2759146,8.0
2759227,43.0
2759254,29.0
2759355,6.0
2759373,301.0
2759385,81.0
2759436,40.0
2759537,10.0
2759571,31.0
2759740,9.0
2759799,10.0
2759804,12.0
2759861,53.0
2759927,1259.0
2759991,46.0
2760018,8.0
2760057,4.0
2760089,62.0
2760144,8.0
2760290,12.0
2760293,86.0
2760314,6.0
2760351,33.0
2760392,
2760438,4.0
2760464,62.0
2760549,44.0
2760572,41.0
2760577,18.0
2760596,25.0
2760615,33.0
2760678,11.0
2760761,141.0
2760765,9.0
2760812,23.0
2760840,10.0
2760901,31.0
2760968,75.0
2761007,7.0
2761087,9.0
2761138,22.0
2761203,45.0
2761217,8.0
2761429,29.0
2761430,3.0
2761480,19.0
2761530,1132.0
2761565,61.0
2761581,42.0
2761591,26.0
2761598,117.0
2761627,21.0
2761679,197.0
2761683,10.0
2761738,498.0
2761741,22.0
2761785,17.0
2761835,34.0
2761872,377.0
2761931,59.0
2761939,24.0
2762058,36.0
2762064,18.0
2762084,9.0
2762089,7.0
2762099,147.0
2762101,255.0
2762103,9.0
2762114,52.0
2762248,1428.0
2762252,33.0
2762272,8.0
2762288,9.0
2762299,618.0
2762386,7.0
2762410,2519.0
2762455,874.0
2762508,18.0
2762583,6.0
2762599,29.0
2762754,14.0
2762773,1072.0
2762829,162.0
2762862,44.0
2762912,8.0
2762916,16.0
2762947,5.0
2762972,56.0
2763000,10.0
2763020,17.0
2763041,9.0
2763087,9.0
2763146,8.0
2763209,8.0
2763248,7.0
2763276,9.0
2763397,8.0
2763414,27.0
2763457,21.0
2763464,11.0
2763579,7.0
2763609,13.0
2763616,83.0
2763624,37.0
2763675,553.0
2763692,20.0
2763729,1149.0
2763784,873.0
2763790,19.0
2763817,4.0
2763830,674.0
2763890,174.0
2763893,8.0
2763950,7.0
2763985,24.0
2763992,553.0
2764053,27.0
2764079,6.0
2764150,7.0
2764193,32.0
2764203,6.0
2764223,9.0
2764253,549.0
2764274,476.0
2764276,18.0
2764311,79.0
2764321,37.0
2764388,13.0
2764444,542.0
2764462,11.0
2764473,21.0
2764631,23.0
2764702,51.0
2764741,9.0
2764917,12.0
2764971,75.0
2764982,11.0
2765063,6.0
2765067,148.0
2765081,28.0
2765085,111.0
2765286,22.0
2765319,16.0
2765352,875.0
2765455,7.0
2765611,6.0
2765612,179.0
2765678,9.0
2765679,22.0
2765763,18.0
2765792,6.0
2765793,15.0
2765810,6.0
2765853,75.0
2765910,35.0
2765914,243.0
2765953,193.0
2765972,10.0
2765989,36.0
2766035,55.0
2766038,228.0
2766065,12.0
2766070,7.0
2766072,382.0
2766215,57.0
2766240,0.0
2766249,8.0
2766310,13.0
2766313,26.0
2766326,719.0
2766351,8.0
2766450,52.0
2766459,72.0
2766518,73.0
2766623,14.0
2766638,20.0
2766774,8.0
2766776,26.0
2766931,34.0
2766972,344.0
2767025,330.0
2767175,11.0
2767273,6.0
2767285,46.0
2767289,8.0
2767316,0.0
2767356,29.0
2767360,92.0
2767481,67.0
2767525,10.0
2767578,516.0
2767683,5.0
2767745,64.0
2767791,121.0
2767888,7.0
2767906,79.0
2767908,8.0
2767942,8.0
2767975,100.0
2767982,2.0
2768005,12.0
2768053,46.0
2768175,268.0
2768318,70.0
2768330,40.0
2768350,9.0
2768368,9.0
2768419,6.0
2768463,11.0
2768509,62.0
2768531,163.0
2768535,548.0
2768577,1055.0
2768643,30.0
2768707,5.0
2768773,9.0
2768786,8.0
2768801,36.0
2768908,1300.0
2769077,51.0
2769129,29.0
2769144,9.0
2769205,7.0
2769261,10.0
2769303,10.0
2769312,66.0
2769496,173.0
2769535,39.0
2769541,7.0
2769616,9.0
2769670,9.0
2769728,39.0
2769839,23.0
2769878,30.0
2769912,15.0
2769990,16.0
2770014,45.0
2770031,218.0
2770065,22.0
2770108,8.0
2770129,19.0
2770201,9.0
2770221,9.0
2770245,719.0
2770306,42.0
2770314,366.0
2770319,23.0
2770384,11.0
2770391,24.0
2770448,8.0
2770543,473.0
2770572,12.0
2770658,139.0
2770706,46.0
2770735,2.0
2770747,8.0
2770758,8.0
2770802,409.0
2770814,16.0
2770833,46.0
2770840,6.0
2770934,212.0
2770980,8.0
2771019,8.0
2771025,11.0
2771058,8.0
2771061,10.0
2771076,200.0
2771108,101.0
2771159,17.0
2771266,10.0
2771288,6.0
2771366,384.0
2771369,8.0
2771507,30.0
2771514,35.0
2771523,235.0
2771567,456.0
2771581,16.0
2771675,29.0
2771706,30.0
2771730,13.0
2771739,6.0
2771844,34.0
2771864,33.0
2771874,9.0
2771933,37.0
2772001,644.0
2772014,29.0
2772026,28.0
2772035,15.0
2772058,10.0
2772090,14.0
2772151,45.0
2772181,13.0
2772365,5.0
2772367,8.0
2772461,29.0
2772469,5.0
2772512,20.0
2772513,60.0
2772514,18.0
2772530,8.0
2772533,5.0
2772550,22.0
2772615,27.0
2772627,254.0
2772639,8.0
2772644,13.0
2772681,830.0
2772693,43.0
2772758,9.0
2772842,15.0
2772873,102.0
2772900,10.0
2772901,403.0
2772906,12.0
2772985,13.0
2773043,632.0
2773052,0.0
2773064,16.0
2773071,7.0
2773207,585.0
2773243,12.0
2773331,26.0
2773343,8.0
2773459,60.0
2773495,206.0
2773503,78.0
2773541,12.0
2773634,17.0
2773671,5.0
2773759,88.0
2773766,12.0
2773773,463.0
2773842,47.0
2773976,11.0
2774029,13.0
2774047,133.0
2774068,7.0
2774116,6.0
2774211,10.0
2774220,13.0
2774223,76.0
2774351,18.0
2774396,10.0
2774463,6.0
2774484,9.0
2774491,224.0
2774579,12.0
2774596,26.0
2774654,8.0
2774730,9.0
2774774,7.0
2774871,6.0
2774996,17.0
2775059,9.0
2775097,53.0
2775124,56.0
2775174,21.0
2775201,13.0
2775224,105.0
2775274,87.0
2775334,74.0
2775335,10.0
2775380,333.0
2775390,11.0
2775439,
2775559,15.0
2775569,9.0
2775610,119.0
2775614,352.0
2775635,39.0
2775646,41.0
2775663,103.0
2775684,13.0
2775700,8.0
2775734,48.0
2775777,8.0
2775904,14.0
2775905,31.0
2775948,363.0
2775981,49.0
2775994,10.0
2776061,37.0
2776096,10.0
2776139,318.0
2776316,65.0
2776324,0.0
2776388,25.0
2776437,26.0
2776439,7.0
2776455,44.0
2776456,59.0
2776473,22.0
2776490,2102.0
2776507,32.0
2776514,24.0
2776556,11.0
2776576,64.0
2776671,8.0
2776727,1167.0
2776754,85.0
2776770,30.0
2776820,92.0
2776888,83.0
2776916,53.0
2776921,184.0
2776986,99.0
2777019,20.0
2777117,6.0
2777171,6.0
2777248,10.0
2777250,96.0
2777407,49.0
2777491,4.0
2777519,16.0
2777539,25.0
2777594,114.0
2777662,11.0
2777678,6.0
2777681,7.0
2777718,9.0
2777740,9.0
2777823,43.0
2777947,14.0
2777957,21.0
2778019,7.0
2778027,6.0
2778031,383.0
2778091,44.0
2778092,10.0
2778199,50.0
2778229,392.0
2778282,105.0
2778337,24.0
2778358,96.0
2778395,11.0
2778412,9.0
2778468,2.0
2778472,443.0
2778526,16.0
2778640,27.0
2778771,59.0
2778988,682.0
2779015,14.0
2779049,11.0
2779098,9.0
2779113,6.0
2779172,4.0
2779183,682.0
2779211,6.0
2779227,62.0
2779280,6.0
2779548,14.0
2779549,152.0
2779650,8.0
2779661,9.0
2779676,9.0
2779736,46.0
2779861,26.0
2779867,35.0
2779879,46.0
2780022,77.0
2780082,182.0
2780095,168.0
2780132,324.0
2780134,6.0
2780180,81.0
2780230,56.0
2780237,87.0
2780265,1261.0
2780313,27.0
2780367,1.5
2780382,514.0
2780387,14.0
2780413,382.0
2780485,12.0
2780494,203.0
2780547,21.0
2780566,12.0
2780568,934.0
2780697,3.0
2780808,2672.0
2780926,15.0
2780939,5.0
2780986,5.0
2781056,6.0
2781078,524.0
2781204,9.0
2781207,38.0
2781249,13.0
2781320,30.0
2781340,36.0
2781365,8.0
2781558,11.0
2781610,10.0
2781622,77.0
2781716,134.0
2781729,32.0
2781796,5.0
2781830,29.0
2781923,14.0
2781936,46.0
2782038,16.0
2782044,82.0
2782122,748.0
2782170,41.0
2782176,45.0
2782212,26.0
2782278,30.0
2782315,1872.0
2782456,15.0
2782460,8.0
2782513,10.0
2782561,11.0
2782611,6.0
2782666,11.0
2782673,22.0
2782715,39.0
2782724,115.0
2782780,38.0
2782791,1392.0
2782797,17.0
2782805,658.0
2782843,7.0
2783059,20.0
2783106,811.0
2783144,10.0
2783209,108.0
2783222,37.0
2783279,339.0
2783299,13.0
2783327,32.0
2783371,155.0
2783536,13.0
2783715,19.0
2783720,16.0
2783739,44.0
2783785,20.0
2783861,13.0
2783871,47.0
2783950,8.0
2783960,70.0
2784037,7.0
2784211,219.0
2784217,1111.0
2784237,15.0
2784256,11.0
2784265,136.0
2784425,89.0
2784429,57.0
2784442,64.0
2784462,10.0
2784497,6.0
2784512,13.0
2784515,2.0
2784526,64.0
2784539,111.0
2784568,13.0
2784651,7.0
2784689,30.0
2784732,21.0
2784848,16.0
2784868,77.0
2784893,9.0
2784895,4.0
2784964,45.0
2785085,82.0
2785219,13.0
2785242,70.0
2785259,7.0
2785316,37.0
2785396,13.0
2785627,13.0
2785638,457.0
2785654,17.0
2785664,5.0
2785751,24.0
2785799,7.0
2785858,41.0
2785899,7.0
2785904,1047.0
2785932,41.0
2785976,680.0
2785994,86.0
2786092,11.0
2786129,36.0
2786136,7.0
2786151,472.0
2786223,1370.0
2786252,13.0
2786336,29.0
2786339,9.0
2786431,14.0
2786544,46.0
2786641,8.0
2786706,6.0
2786745,7.0
2786812,39.0
2786830,51.0
2786869,128.0
2787007,31.0
2787174,19.0
2787198,23.0
2787248,3.0
2787261,16.0
2787278,8.0
2787318,25.0
2787372,13.0
2787388,219.0
2787429,7.0
2787464,9.0
2787472,8.0
2787611,3.0
2787754,8.0
2787796,12.0
2787832,17.0
2787839,57.0
2788055,318.0
2788090,7.0
2788148,273.0
2788171,527.0
2788209,14.0
2788336,17.0
2788400,8.0
2788414,28.0
2788455,27.0
2788465,9.0
2788481,19.0
2788498,12.0
2788514,22.0
2788550,27.0
2788557,10.0
2788559,1937.0
2788661,57.0
2788894,514.0
2788917,46.0
2789012,7.0
2789076,33.0
2789114,7.0
2789200,17.0
2789211,136.0
2789286,6.0
2789294,130.0
2789303,48.0
2789328,41.0
2789377,113.0
2789539,774.0
2789553,36.0
2789577,0.0
2789585,8.0
2789593,34.0
2789622,107.0
2789623,28.0
2789669,280.0
2789735,16.0
2789741,268.0
2789812,28.0
2789824,7.0
2789917,12.0
2789957,254.0
2789977,11.0
2790028,17.0
2790062,10.0
2790120,17.0
2790171,16.0
2790226,91.0
2790301,4.0
2790471,22.0
2790615,7.0
2790664,512.0
2790696,351.0
2790700,6.0
2790702,3.0
2790721,31.0
2790748,279.0
2790839,127.0
2790915,11.0
2790991,116.0
2791045,55.0
2791111,12.0
2791228,53.0
2791230,16.0
2791273,7.0
2791388,975.0
2791408,64.0
2791447,9.0
2791478,7.0
2791589,34.0
2791692,59.0
2791735,143.0
2791742,22.0
2791898,8.0
2791924,33.0
2791928,9.0
2791943,11.0
2791947,10.0
2791979,6.0
2792161,15.0
2792208,5.0
2792254,56.0
2792328,30.0
2792350,9.0
2792358,40.0
2792364,314.0
2792598,14.0
2792602,21.0
2792642,21.0
2792664,4.0
2792685,568.0
2792709,8.0
2792729,12.0
2792749,18.0
2792827,32.0
2792839,5.0
2792919,6.0
2792945,149.0
2793001,42.0
2793076,7.0
2793084,41.0
2793108,44.0
2793155,29.0
2793196,6.0
2793252,34.0
2793264,7.0
2793409,6.0
2793529,5.0
2793533,11.0
2793547,30.0
2793550,7.0
2793627,44.0
2793687,8.0
2793704,330.0
2793711,20.0
2793714,5.0
2793733,334.0
2793766,239.0
2793801,36.0
2793844,11.0
2793846,171.0
2793908,28.0
2793919,806.0
2793944,126.0
2794008,7.0
2794015,580.0
2794040,18.0
2794124,93.0
2794152,8.0
2794155,9.0
2794206,13.0
2794211,16.0
2794315,18.0
2794385,23.0
2794395,27.0
2794404,120.0
2794508,1172.0
2794512,53.0
2794514,30.0
2794540,226.0
2794636,725.0
2794723,23.0
2794788,7.0
2794792,88.0
2794801,39.0
2794829,240.0
2794840,12.0
2794904,310.0
2794996,20.0
2795058,92.0
2795061,33.0
2795121,7.0
2795164,219.0
2795196,6.0
2795212,66.0
2795308,25.0
2795414,16.0
2795450,13.0
2795461,11.0
2795494,13.0
2795584,8.0
2795737,26.0
2795785,6.0
2795810,6.0
2795818,22.0
2795969,6.0
2795972,39.0
2796023,37.0
2796053,13.0
2796233,54.0
2796285,18.0
2796368,8.0
2796375,302.0
2796414,89.0
2796424,20.0
2796571,7.0
2796627,9.0
2796641,6.0
2796659,15.0
2796701,0.0
2796717,13.0
2796772,7.0
2796811,6.0
2796821,40.0
2796883,16.0
2796960,14.0
2796981,11.0
2797019,13.0
2797042,10.0
2797053,1001.0
2797064,76.0
2797126,5.25
2797166,28.0
2797191,6.0
2797216,653.0
2797239,191.0
2797303,8.0
2797369,988.0
2797435,21.0
2797450,47.0
2797479,10.0
2797584,4.0
2797674,10.0
2797722,8.0
2797768,134.0
2797820,1159.0
2797922,57.0
2798063,40.0
2798109,11.0
2798130,307.0
2798151,31.0
2798366,8.0
2798379,8.0
2798385,9.0
2798400,34.0
2798447,6.0
2798500,255.0
2798507,55.0
2798528,260.0
2798594,25.0
2798604,46.0
2798647,101.0
2798655,11.0
2798656,35.0
2798690,44.0
2798789,9.0
2798833,75.0
2798841,2.0
2798849,13.0
2798922,17.0
2798925,61.0
2798960,8.0
2799068,7.0
2799106,573.0
2799147,53.0
2799182,5.0
2799187,12.0
2799215,36.0
2799258,8.0
2799442,19.0
2799447,18.0
2799473,7.0
2799574,6.0
2799577,6.0
2799600,22.0
2799730,57.0
2799809,5.0
2799813,14.0
2799865,4.0
2799907,58.0
2799999,64.0
2800131,38.0
2800197,9.0
2800241,11.0
2800268,426.0
2800276,12.0
2800296,24.0
2800324,569.0
2800365,26.0
2800369,7.0
2800383,12.0
2800430,15.0
2800507,22.0
2800662,38.0
2800786,59.0
2800790,42.0
2800950,7.0
2801025,2027.0
2801066,39.0
2801159,37.0
2801327,61.0
2801329,9.0
2801359,18.0
2801531,10.0
2801546,8.0
2801565,207.0
2801692,228.0
2801742,8.0
2801743,70.0
2802045,66.0
2802063,12.0
2802095,19.0
2802223,116.0
2802233,41.0
2802300,38.0
2802321,13.0
2802323,18.0
2802357,6.0
2802384,932.0
2802416,9.0
2802514,8.0
2802518,6.0
2802569,135.0
2802674,383.0
2802728,7.0
2802795,294.0
2802865,19.0
2802892,42.0
2802966,11.0
2803007,12.0
2803047,19.0
2803173,267.0
2803237,16.0
2803239,9.0
2803283,11.0
2803337,40.0
2803438,1.0
2803529,39.0
2803541,73.0
2803548,11.0
2803598,8.0
2803630,148.0
2803633,202.0
2803655,730.0
2803863,24.0
2803890,35.0
2803929,569.0
2804009,6.0
2804010,284.0
2804036,7.0
2804044,5.0
2804047,61.0
2804128,242.0
2804217,547.0
2804239,352.0
2804249,72.0
2804278,11.0
2804287,877.0
2804385,10.0
2804444,6.0
2804559,26.0
2804689,15.0
2804744,68.0
2804748,202.0
2804768,39.0
2804796,1364.0
2804825,4.0
2804920,9.0
2804980,1249.0
2805006,24.0
2805019,8.0
2805082,46.0
2805113,7.0
2805164,8.0
2805180,35.0
2805194,22.0
