surveyId,LandCover
3408989,9.0
3409066,5.0
3409089,9.0
3409100,10.0
3409163,9.0
3409165,12.0
3409166,12.0
3409193,4.0
3409210,13.0
3409252,9.0
3409255,12.0
3409259,12.0
3409379,1.0
3409396,14.0
3409418,9.0
3409470,9.0
3409542,12.0
3409565,4.0
3409673,5.0
3409801,10.0
3409855,9.0
3409881,10.0
3409898,9.0
3410049,5.0
3410110,9.0
3410133,12.0
3410159,13.0
3410163,9.0
3410189,14.0
3410217,12.0
3410218,12.0
3410248,14.0
3410273,10.0
3410292,8.0
3410419,12.0
3410506,5.0
3410599,9.0
3410605,12.0
3410642,10.0
3410645,9.0
3410657,12.0
3410658,10.0
3410713,5.0
3410738,11.0
3410758,5.0
3410773,9.0
3410824,10.0
3410855,11.0
3410943,5.0
3410992,9.0
3411008,12.0
3411032,5.0
3411063,9.0
3411065,10.0
3411190,1.0
3411317,8.0
3411339,17.0
3411348,9.0
3411351,12.0
3411443,8.0
3411471,10.0
3411486,9.0
3411515,9.0
3411521,13.0
3411548,5.0
3411756,17.0
3411759,1.0
3411845,14.0
3411866,9.0
3411936,10.0
3411942,9.0
3412060,9.0
3412064,9.0
3412139,9.0
3412150,9.0
3412204,17.0
3412207,12.0
3412415,5.0
3412550,13.0
3412570,14.0
3412640,12.0
3412666,12.0
3412682,12.0
3412690,12.0
3412695,14.0
3412804,14.0
3412818,12.0
3412885,5.0
3412886,10.0
3412904,12.0
3412966,8.0
3412970,10.0
3412983,9.0
3413001,5.0
3413124,9.0
3413138,9.0
3413291,12.0
3413313,17.0
3413370,9.0
3413374,10.0
3413430,12.0
3413437,17.0
3413506,5.0
3413527,12.0
3413562,8.0
3413651,10.0
3413652,12.0
3413712,5.0
3413757,14.0
3413759,5.0
3413775,14.0
3413804,14.0
3413838,8.0
3413857,1.0
3414085,9.0
3414124,14.0
3414208,5.0
3414301,14.0
3414360,8.0
3414398,12.0
3414565,5.0
3414571,14.0
3414600,9.0
3414629,9.0
3414642,5.0
3414696,10.0
3414702,12.0
3414719,17.0
3414760,10.0
3414808,8.0
3414818,1.0
3414869,12.0
3414892,12.0
3415050,14.0
3415157,8.0
3415175,12.0
3415176,12.0
3415206,5.0
3415218,9.0
3415285,11.0
3415333,8.0
3415484,4.0
3415529,2.0
3415556,14.0
3415573,9.0
3415598,9.0
3415664,9.0
3415734,11.0
3415765,14.0
3415808,9.0
3415840,12.0
3415889,9.0
3415996,9.0
3415997,5.0
3416044,8.0
3416046,4.0
3416090,12.0
3416165,5.0
3416214,12.0
3416262,12.0
3416354,12.0
3416367,5.0
3416372,10.0
3416398,9.0
3416470,13.0
3416522,14.0
3416537,1.0
3416720,9.0
3416729,9.0
3416841,5.0
3416846,13.0
3416879,13.0
3417002,9.0
3417116,5.0
3417121,14.0
3417150,9.0
3417178,12.0
3417243,9.0
3417317,1.0
3417384,8.0
3417406,9.0
3417407,9.0
3417411,9.0
3417419,12.0
3417458,5.0
3417492,12.0
3417565,12.0
3417612,10.0
3417645,9.0
3417799,5.0
3417811,14.0
3417868,17.0
3417875,13.0
3418031,17.0
3418043,9.0
3418078,8.0
3418079,8.0
3418089,5.0
3418107,14.0
3418111,12.0
3418244,12.0
3418247,12.0
3418294,5.0
3418320,9.0
3418370,9.0
3418384,17.0
3418431,9.0
3418456,17.0
3418476,14.0
3418482,12.0
3418508,14.0
3418523,9.0
3418653,13.0
3418659,14.0
3418836,9.0
3418883,1.0
3418957,5.0
3419012,9.0
3419024,12.0
3419025,9.0
3419042,12.0
3419068,12.0
3419105,13.0
3419144,8.0
3419176,17.0
3419219,9.0
3419301,5.0
3419418,10.0
3419450,11.0
3419464,9.0
3419579,13.0
3419643,12.0
3419665,12.0
3419666,10.0
3419689,14.0
3419740,13.0
3419825,8.0
3419867,9.0
3419956,10.0
3420165,13.0
3420211,9.0
3420228,12.0
3420236,12.0
3420286,9.0
3420315,14.0
3420421,8.0
3420463,9.0
3420476,14.0
3420482,9.0
3420494,2.0
3420514,12.0
3420525,12.0
3420559,17.0
3420597,5.0
3420607,5.0
3420705,9.0
3420804,12.0
3420881,5.0
3420884,9.0
3420930,9.0
3420943,14.0
3420958,9.0
3420991,10.0
3421040,12.0
3421092,9.0
3421174,9.0
3421296,12.0
3421366,14.0
3421390,9.0
3421439,14.0
3421448,12.0
3421455,9.0
3421467,14.0
3421536,12.0
3421598,12.0
3421637,5.0
3421684,12.0
3421732,9.0
3421775,17.0
3421847,5.0
3421891,4.0
3421909,13.0
3421956,12.0
3421993,17.0
3422004,17.0
3422086,12.0
3422111,12.0
3422251,8.0
3422283,12.0
3422422,9.0
3422437,9.0
3422487,14.0
3422548,13.0
3422568,9.0
3422575,8.0
3422596,11.0
3422658,12.0
3422664,12.0
3422687,11.0
3422713,12.0
3422715,9.0
3422739,4.0
3422842,12.0
3422879,9.0
3422919,9.0
3422936,9.0
3422941,14.0
3423044,10.0
3423091,9.0
3423093,5.0
3423137,12.0
3423155,12.0
3423173,12.0
3423207,14.0
3423228,14.0
3423344,12.0
3423397,12.0
3423451,9.0
3423462,5.0
3423535,12.0
3423654,9.0
3423673,9.0
3423679,9.0
3423768,9.0
3423810,9.0
3423838,12.0
3423850,9.0
3423895,8.0
3423936,11.0
3423946,13.0
3423954,9.0
3424029,12.0
3424039,9.0
3424051,8.0
3424088,9.0
3424123,12.0
3424171,12.0
3424176,17.0
3424216,9.0
3424234,12.0
3424247,9.0
3424281,12.0
3424289,14.0
3424296,17.0
3424343,12.0
3424484,12.0
3424540,12.0
3424597,8.0
3424665,8.0
3424719,9.0
3424722,12.0
3424871,10.0
3424937,5.0
3424941,1.0
3424955,14.0
3424956,11.0
3424958,9.0
3425001,14.0
3425059,14.0
3425080,14.0
3425083,17.0
3425099,14.0
3425117,14.0
3425185,12.0
3425299,9.0
3425324,8.0
3425336,5.0
3425362,5.0
3425366,12.0
3425412,14.0
3425436,13.0
3425493,12.0
3425612,12.0
3425724,8.0
3425756,10.0
3425776,12.0
3425811,5.0
3425820,5.0
3425870,12.0
3425871,12.0
3425887,9.0
3425925,8.0
3425942,12.0
3425945,14.0
3426014,5.0
3426037,9.0
3426097,4.0
3426129,9.0
3426167,17.0
3426202,12.0
3426205,12.0
3426228,9.0
3426282,9.0
3426345,8.0
3426353,12.0
3426362,5.0
3426377,8.0
3426385,9.0
3426386,9.0
3426495,17.0
3426525,14.0
3426542,8.0
3426593,9.0
3426611,12.0
3426697,12.0
3426744,10.0
3426750,12.0
3426762,9.0
3426791,14.0
3426839,5.0
3426957,9.0
3426958,9.0
3426969,4.0
3427002,9.0
3427010,16.0
3427054,5.0
3427071,10.0
3427158,9.0
3427197,13.0
3427342,12.0
3427392,9.0
3427422,9.0
3427504,8.0
3427532,12.0
3427563,14.0
3427579,12.0
3427711,12.0
3427749,9.0
3427782,10.0
3427793,12.0
3427903,10.0
3427921,12.0
3427997,12.0
3428112,9.0
3428118,11.0
3428159,5.0
3428218,9.0
3428265,12.0
3428274,8.0
3428406,9.0
3428412,8.0
3428414,14.0
3428494,5.0
3428508,9.0
3428543,9.0
3428583,4.0
3428591,9.0
3428661,9.0
3428698,14.0
3428772,14.0
3428858,9.0
3428880,13.0
3428882,8.0
3428932,12.0
3428953,12.0
3428974,9.0
3429055,9.0
3429070,14.0
3429080,12.0
3429150,9.0
3429165,12.0
3429181,14.0
3429243,1.0
3429384,1.0
3429397,9.0
3429466,12.0
3429489,4.0
3429491,12.0
3429556,1.0
3429697,11.0
3429712,13.0
3429792,9.0
3429827,9.0
3429930,9.0
3429953,9.0
3429997,9.0
3430011,11.0
3430084,12.0
3430118,12.0
3430123,12.0
3430130,9.0
3430145,17.0
3430149,5.0
3430151,5.0
3430170,5.0
3430208,12.0
3430309,12.0
3430392,10.0
3430429,9.0
3430452,9.0
3430461,12.0
3430504,5.0
3430517,10.0
3430595,9.0
3430663,9.0
3430771,12.0
3430831,12.0
3430865,5.0
3430938,14.0
3431026,14.0
3431122,17.0
3431210,17.0
3431235,12.0
3431276,13.0
3431301,9.0
3431302,5.0
3431310,17.0
3431316,12.0
3431363,5.0
3431369,12.0
3431371,12.0
3431392,14.0
3431402,9.0
3431421,12.0
3431430,14.0
3431501,9.0
3431508,2.0
3431619,10.0
3431684,10.0
3431778,9.0
3431780,5.0
3431789,9.0
3431933,9.0
3431943,14.0
3432007,12.0
3432035,9.0
3432036,12.0
3432061,14.0
3432067,9.0
3432072,12.0
3432135,14.0
3432196,14.0
3432233,1.0
3432293,12.0
3432300,10.0
3432380,5.0
3432396,4.0
3432401,12.0
3432470,4.0
3432476,14.0
3432595,10.0
3432696,14.0
3432726,13.0
3432782,9.0
3432829,14.0
3432870,9.0
3432935,14.0
3432953,12.0
3432982,9.0
3432992,5.0
3432995,12.0
3433036,12.0
3433052,1.0
3433098,5.0
3433104,5.0
3433116,9.0
3433153,9.0
3433454,10.0
3433486,1.0
3433497,9.0
3433543,11.0
3433624,17.0
3433885,9.0
3433901,9.0
3433902,14.0
3433971,9.0
3433991,17.0
3433994,10.0
3434142,14.0
3434158,8.0
3434201,12.0
3434229,9.0
3434278,14.0
3434347,1.0
3434359,5.0
3434388,9.0
3434471,10.0
3434502,14.0
3434519,5.0
3434593,12.0
3434601,10.0
3434688,8.0
3434785,4.0
3434814,9.0
3434860,5.0
3434939,12.0
3434978,17.0
3434990,9.0
3435109,5.0
3435170,5.0
3435190,12.0
3435192,12.0
3435261,9.0
3435300,1.0
3435448,12.0
3435515,8.0
3435535,14.0
3435561,10.0
3435654,9.0
3435673,5.0
3435689,5.0
3435748,9.0
3435749,9.0
3435816,8.0
3435818,11.0
3435866,5.0
3435892,17.0
3435926,14.0
3435947,12.0
3435952,12.0
3435967,8.0
3435975,12.0
3436020,14.0
3436060,9.0
3436097,9.0
3436113,14.0
3436321,12.0
3436401,1.0
3436411,14.0
3436479,9.0
3436502,14.0
3436553,14.0
3436555,9.0
3436563,12.0
3436598,17.0
3436618,12.0
3436630,4.0
3436663,14.0
3436705,12.0
3436753,11.0
3436832,17.0
3436840,9.0
3436935,9.0
3436964,14.0
3436996,5.0
3437058,13.0
3437099,13.0
3437177,9.0
3437221,9.0
3437236,4.0
3437318,14.0
3437355,9.0
3437379,9.0
3437386,9.0
3437408,5.0
3437444,4.0
3437453,9.0
3437558,17.0
3437572,9.0
3437599,4.0
3437663,11.0
3437686,5.0
3437688,9.0
3437715,11.0
3437770,8.0
3437845,12.0
3437920,9.0
3437921,9.0
3437922,12.0
3437968,9.0
3437988,17.0
3438046,5.0
3438105,9.0
3438144,1.0
3438183,12.0
3438197,9.0
3438238,9.0
3438252,17.0
3438317,12.0
3438352,5.0
3438538,12.0
3438565,9.0
3438656,9.0
3438732,12.0
3438745,9.0
3438752,14.0
3438763,8.0
3438792,5.0
3438858,8.0
3438865,9.0
3438880,5.0
3438929,12.0
3438950,5.0
3438984,12.0
3438998,12.0
3439078,5.0
3439083,8.0
3439101,9.0
3439273,12.0
3439371,14.0
3439415,9.0
3439449,13.0
3439475,5.0
3439521,5.0
3439523,11.0
3439560,17.0
3439569,12.0
3439573,12.0
3439585,17.0
3439721,9.0
3439846,1.0
3439875,5.0
3439996,5.0
3440000,9.0
3440016,9.0
3440042,9.0
3440055,11.0
3440066,9.0
3440078,9.0
3440132,9.0
3440133,9.0
3440202,9.0
3440271,11.0
3440275,12.0
3440366,10.0
3440396,17.0
3440409,14.0
3440456,14.0
3440490,9.0
3440611,4.0
3440630,9.0
3440645,9.0
3440702,8.0
3440710,9.0
3440741,12.0
3440775,10.0
3440776,8.0
3440805,5.0
3440813,17.0
3440959,11.0
3441027,14.0
3441029,8.0
3441108,5.0
3441142,9.0
3441155,1.0
3441252,11.0
3441265,17.0
3441273,5.0
3441275,12.0
3441283,14.0
3441284,9.0
3441333,5.0
3441356,12.0
3441408,17.0
3441483,14.0
3441546,11.0
3441588,9.0
3441683,12.0
3441742,9.0
3441745,5.0
3441749,12.0
3441814,9.0
3441861,5.0
3441869,9.0
3441871,17.0
3441914,8.0
3441920,12.0
3441995,9.0
3442010,13.0
3442044,5.0
3442069,17.0
3442094,12.0
3442186,12.0
3442206,5.0
3442313,12.0
3442409,13.0
3442432,9.0
3442464,10.0
3442466,12.0
3442512,14.0
3442591,9.0
3442638,9.0
3442655,9.0
3442704,14.0
3442798,9.0
3442818,9.0
3442822,5.0
3442832,5.0
3442934,9.0
3443009,14.0
3443015,17.0
3443049,12.0
3443112,1.0
3443195,5.0
3443257,12.0
3443284,12.0
3443385,5.0
3443399,17.0
3443444,11.0
3443525,5.0
3443597,9.0
3443712,13.0
3443844,5.0
3443845,1.0
3443858,5.0
3443865,17.0
3443901,9.0
3443943,10.0
3443950,13.0
3444043,9.0
3444112,12.0
3444213,5.0
3444248,5.0
3444316,5.0
3444391,5.0
3444445,12.0
3444511,9.0
3444622,5.0
3444645,9.0
3444765,5.0
3444768,8.0
3444810,17.0
3444819,9.0
3444834,9.0
3444858,13.0
3444880,14.0
3444906,10.0
3444924,9.0
3444929,12.0
3445005,12.0
3445055,9.0
3445078,12.0
3445114,1.0
3445221,14.0
3445298,12.0
3445299,9.0
3445337,9.0
3445366,9.0
3445379,11.0
3445458,9.0
3445693,12.0
3445762,12.0
3445790,12.0
3445817,9.0
3445852,14.0
3445857,4.0
3445870,10.0
3445909,14.0
3445982,12.0
3446021,17.0
3446027,9.0
3446050,12.0
3446186,9.0
3446196,9.0
3446227,9.0
3446312,9.0
3446342,12.0
3446398,8.0
3446399,10.0
3446415,9.0
3446557,9.0
3446612,14.0
3446654,9.0
3446731,10.0
3446765,9.0
3446864,12.0
3446879,14.0
3446881,5.0
3446886,14.0
3446905,9.0
3446976,10.0
3447002,10.0
3447034,14.0
3447060,5.0
3447077,5.0
3447200,9.0
3447258,13.0
3447350,5.0
3447379,5.0
3447391,12.0
3447428,12.0
3447548,4.0
3447552,5.0
3447568,9.0
3447589,9.0
3447651,9.0
3447656,11.0
3447668,12.0
3447691,9.0
3447756,12.0
3447772,12.0
3447787,9.0
3447806,13.0
3447822,9.0
3447842,14.0
3447881,9.0
3447916,5.0
3448026,12.0
3448078,10.0
3448114,14.0
3448162,12.0
3448209,9.0
3448293,4.0
3448398,5.0
3448430,12.0
3448452,12.0
3448464,17.0
3448478,14.0
3448556,11.0
3448723,9.0
3448779,5.0
3448946,9.0
3448977,12.0
3448991,9.0
3449007,11.0
3449045,9.0
3449062,12.0
3449092,14.0
3449100,9.0
3449138,12.0
3449140,12.0
3449187,9.0
3449227,10.0
3449245,14.0
3449348,12.0
3449392,5.0
3449398,12.0
3449421,4.0
3449469,11.0
3449554,9.0
3449559,11.0
3449565,12.0
3449583,14.0
3449590,12.0
3449600,12.0
3449641,13.0
3449701,9.0
3449704,12.0
3449706,12.0
3449748,17.0
3449808,10.0
3449810,14.0
3449829,17.0
3449880,9.0
3449882,5.0
3449899,9.0
3449944,9.0
3450096,12.0
3450175,9.0
3450190,8.0
3450263,9.0
3450358,12.0
3450371,13.0
3450459,13.0
3450480,9.0
3450529,12.0
3450547,9.0
3450590,14.0
3450597,5.0
3450621,10.0
3450747,1.0
3450812,4.0
3450834,12.0
3451073,17.0
3451200,5.0
3451326,13.0
3451334,9.0
3451426,12.0
3451439,5.0
3451497,9.0
3451525,8.0
3451558,12.0
3451604,4.0
3451688,14.0
3451692,9.0
3451723,12.0
3451745,12.0
3451748,10.0
3451849,12.0
3451870,5.0
3451958,11.0
3451959,14.0
3452019,13.0
3452047,5.0
3452057,5.0
3452063,5.0
3452097,14.0
3452126,9.0
3452129,9.0
3452169,5.0
3452190,9.0
3452270,12.0
3452361,12.0
3452373,5.0
3452453,5.0
3452469,9.0
3452497,10.0
3452508,9.0
3452542,5.0
3452544,12.0
3452569,12.0
3452652,9.0
3452656,10.0
3452678,12.0
3452693,12.0
3452694,10.0
3452702,12.0
3452705,12.0
3452715,9.0
3452775,12.0
3452875,9.0
3452906,5.0
3452924,12.0
3453011,12.0
3453080,14.0
3453102,5.0
3453184,17.0
3453204,12.0
3453291,10.0
3453347,9.0
3453362,1.0
3453368,12.0
3453373,9.0
3453374,8.0
3453416,5.0
3453503,4.0
3453507,12.0
3453556,5.0
3453586,9.0
3453650,17.0
3453675,17.0
3453714,12.0
3453771,10.0
3453780,14.0
3453911,12.0
3453921,14.0
3453930,5.0
3453933,10.0
3453991,12.0
3453994,12.0
3454043,12.0
3454089,5.0
3454124,9.0
3454128,12.0
3454139,12.0
3454155,9.0
3454386,12.0
3454401,14.0
3454406,5.0
3454648,12.0
3454767,4.0
3454827,9.0
3454922,9.0
3454939,12.0
3454940,10.0
3455258,12.0
3455297,9.0
3455336,12.0
3455367,11.0
3455436,17.0
3455486,12.0
3455551,17.0
3455569,9.0
3455679,14.0
3455685,9.0
3455714,14.0
3455774,17.0
3455811,13.0
3455871,17.0
3455929,11.0
3456028,9.0
3456034,12.0
3456048,5.0
3456131,9.0
3456162,5.0
3456275,9.0
3456314,11.0
3456361,12.0
3456397,14.0
3456427,9.0
3456526,4.0
3456534,9.0
3456548,4.0
3456705,9.0
3456781,12.0
3456847,8.0
3456890,9.0
3456941,9.0
3456943,9.0
3456966,12.0
3456974,14.0
3456981,9.0
3456982,9.0
3457057,14.0
3457064,12.0
3457124,9.0
3457156,9.0
3457177,12.0
3457187,14.0
3457201,13.0
3457274,12.0
3457287,12.0
3457322,9.0
3457340,10.0
3457351,12.0
3457419,17.0
3457430,9.0
3457431,5.0
3457455,12.0
3457525,12.0
3457601,5.0
3457629,14.0
3457689,1.0
3457700,12.0
3457750,9.0
3457810,10.0
3457821,13.0
3457868,5.0
3457882,5.0
3457931,12.0
3457994,10.0
3458117,17.0
3458152,10.0
3458320,9.0
3458369,10.0
3458402,14.0
3458433,9.0
3458472,5.0
3458481,9.0
3458522,14.0
3458560,12.0
3458618,1.0
3458625,14.0
3458695,5.0
3458736,4.0
3458778,12.0
3458785,5.0
3458887,9.0
3458923,10.0
3458938,5.0
3459115,9.0
3459202,16.0
3459278,10.0
3459297,9.0
3459308,12.0
3459372,14.0
3459390,11.0
3459440,14.0
3459522,9.0
3459525,9.0
3459593,17.0
3459689,13.0
3459701,12.0
3459731,9.0
3459740,9.0
3459891,12.0
3459893,14.0
3459919,12.0
3459920,11.0
3459925,9.0
3460041,14.0
3460049,12.0
3460082,12.0
3460084,9.0
3460098,14.0
3460118,5.0
3460205,10.0
3460286,9.0
3460291,5.0
3460294,12.0
3460314,12.0
3460340,12.0
3460345,11.0
3460374,5.0
3460384,12.0
3460441,17.0
3460456,5.0
3460469,14.0
3460471,1.0
3460476,1.0
3460478,10.0
3460532,9.0
3460614,9.0
3460726,12.0
3460772,17.0
3460844,1.0
3460864,12.0
3460895,12.0
3460956,9.0
3460958,12.0
3461014,14.0
3461043,8.0
3461086,5.0
3461223,9.0
3461255,9.0
3461317,14.0
3461352,17.0
3461355,9.0
3461540,14.0
3461601,10.0
3461623,13.0
3461645,9.0
3461686,10.0
3461695,11.0
3461748,14.0
3461793,10.0
3461817,9.0
3461906,9.0
3461908,12.0
3461936,8.0
3461944,14.0
3462044,5.0
3462050,17.0
3462165,9.0
3462208,9.0
3462260,9.0
3462307,9.0
3462324,12.0
3462364,9.0
3462491,8.0
3462508,10.0
3462514,14.0
3462561,9.0
3462590,9.0
3462662,10.0
3462691,9.0
3462750,14.0
3462767,12.0
3462872,12.0
3462891,12.0
3462904,10.0
3462961,9.0
3462982,5.0
3463062,5.0
3463079,9.0
3463090,9.0
3463132,10.0
3463152,14.0
3463164,9.0
3463172,14.0
3463176,9.0
3463188,14.0
3463273,1.0
3463278,9.0
3463319,11.0
3463325,11.0
3463384,9.0
3463498,12.0
3463570,1.0
3463625,17.0
3463653,9.0
3463710,9.0
3463714,13.0
3463771,12.0
3463791,14.0
3463817,14.0
3463876,12.0
3463909,9.0
3463949,17.0
3464022,12.0
3464063,17.0
3464100,11.0
3464136,12.0
3464173,9.0
3464311,4.0
3464435,14.0
3464468,17.0
3464479,5.0
3464512,17.0
3464567,12.0
3464652,5.0
3464687,9.0
3464762,9.0
3464806,9.0
3464833,9.0
3464921,9.0
3465005,10.0
3465060,4.0
3465095,11.0
3465141,9.0
3465144,9.0
3465179,5.0
3465257,12.0
3465327,13.0
3465358,14.0
3465444,12.0
3465494,14.0
3465495,9.0
3465502,9.0
3465515,14.0
3465518,9.0
3465557,12.0
3465594,12.0
3465651,9.0
3465664,9.0
3465745,9.0
3465755,12.0
3465878,9.0
3465955,9.0
3465969,8.0
3465977,2.0
3466009,9.0
3466023,14.0
3466028,8.0
3466029,5.0
3466073,12.0
3466166,9.0
3466200,12.0
3466233,9.0
3466272,9.0
3466282,9.0
3466341,9.0
3466375,12.0
3466388,17.0
3466419,4.0
3466580,9.0
3466626,8.0
3466656,11.0
3466669,9.0
3466679,9.0
3466729,5.0
3466756,12.0
3466777,12.0
3466842,9.0
3466865,8.0
3467049,12.0
3467064,17.0
3467071,12.0
3467082,12.0
3467102,17.0
3467105,14.0
3467110,12.0
3467144,9.0
3467170,9.0
3467334,12.0
3467413,12.0
3467510,14.0
3467593,12.0
3467613,11.0
3467634,12.0
3467640,8.0
3467651,9.0
3467655,9.0
3467709,10.0
3467714,17.0
3467722,9.0
3467761,11.0
3467766,13.0
3467796,12.0
3467849,13.0
3468066,12.0
3468088,9.0
3468118,14.0
3468123,11.0
3468165,10.0
3468190,14.0
3468279,9.0
3468331,5.0
3468440,17.0
3468476,9.0
3468523,9.0
3468540,12.0
3468564,9.0
3468580,10.0
3468635,5.0
3468645,9.0
3468648,8.0
3468675,9.0
3468685,5.0
3468780,12.0
3468854,12.0
3468856,9.0
3468867,9.0
3468868,9.0
3468878,9.0
3468912,9.0
3468950,5.0
3468978,8.0
3469012,12.0
3469085,14.0
3469103,9.0
3469114,9.0
3469297,12.0
3469357,9.0
3469369,14.0
3469380,14.0
3469481,9.0
3469489,14.0
3469504,12.0
3469531,8.0
3469609,9.0
3469906,12.0
3469907,8.0
3469936,12.0
3469947,5.0
3469981,5.0
3470103,9.0
3470126,14.0
3470262,11.0
3470263,8.0
3470267,1.0
3470305,14.0
3470310,17.0
3470328,17.0
3470366,14.0
3470465,12.0
3470504,14.0
3470551,5.0
3470699,12.0
3470761,5.0
3470788,8.0
3470876,5.0
3470990,11.0
3471018,13.0
3471099,10.0
3471240,8.0
3471263,5.0
3471313,10.0
3471363,12.0
3471384,9.0
3471402,12.0
3471404,12.0
3471515,12.0
3471528,12.0
3471667,17.0
3471794,17.0
3471851,8.0
3471895,9.0
3471908,9.0
3472013,5.0
3472047,9.0
3472058,14.0
3472074,9.0
3472168,11.0
3472203,12.0
3472276,9.0
3472304,14.0
3472338,2.0
3472372,12.0
3472387,9.0
3472456,10.0
3472464,12.0
3472523,14.0
3472567,12.0
3472605,9.0
3472615,10.0
3472675,12.0
3472788,17.0
3472811,14.0
3472862,5.0
3472864,9.0
3472911,12.0
3472947,10.0
3472962,9.0
3473029,13.0
3473043,14.0
3473047,9.0
3473072,12.0
3473111,9.0
3473177,5.0
3473260,9.0
3473302,9.0
3473427,12.0
3473431,5.0
3473492,14.0
3473503,9.0
3473639,11.0
3473671,5.0
3473704,5.0
3473740,9.0
3473775,9.0
3473837,12.0
3473939,9.0
3473942,9.0
3473993,14.0
3474011,12.0
3474044,9.0
3474127,12.0
3474147,9.0
3474210,9.0
3474211,4.0
3474274,17.0
3474279,1.0
3474281,5.0
3474303,17.0
3474411,5.0
3474416,17.0
3474453,5.0
3474511,5.0
3474545,12.0
3474573,9.0
3474589,8.0
3474664,12.0
3474706,13.0
3474754,12.0
3474930,9.0
3475004,5.0
3475057,9.0
3475091,9.0
3475131,12.0
3475239,10.0
3475297,9.0
3475352,9.0
3475446,13.0
3475455,5.0
3475486,1.0
3475504,12.0
3475507,8.0
3475618,17.0
3475629,12.0
3475699,17.0
3475705,12.0
3475797,14.0
3475815,12.0
3475868,9.0
3475885,12.0
3475911,12.0
3475972,9.0
3475999,10.0
3476119,5.0
3476136,5.0
3476171,9.0
3476236,14.0
3476257,8.0
3476268,1.0
3476291,12.0
3476369,9.0
3476425,14.0
3476456,14.0
3476475,9.0
3476489,11.0
3476556,12.0
3476613,11.0
3476712,5.0
3476833,13.0
3476845,9.0
3476929,14.0
3477002,9.0
3477091,10.0
3477167,14.0
3477229,9.0
3477263,1.0
3477305,12.0
3477476,14.0
3477481,12.0
3477483,17.0
3477500,9.0
3477521,9.0
3477542,10.0
3477561,17.0
3477645,9.0
3477669,17.0
3477722,9.0
3477736,5.0
3477738,5.0
3477750,9.0
3477827,5.0
3477880,11.0
3477986,11.0
3478006,5.0
3478012,8.0
3478033,10.0
3478046,9.0
3478178,9.0
3478274,11.0
3478276,12.0
3478292,9.0
3478392,8.0
3478426,10.0
3478446,9.0
3478534,13.0
3478549,11.0
3478605,5.0
3478608,14.0
3478659,9.0
3478677,9.0
3478706,14.0
3478738,14.0
3478769,8.0
3478779,12.0
3478914,9.0
3478921,9.0
3478974,9.0
3479005,5.0
3479135,12.0
3479289,9.0
3479310,9.0
3479373,9.0
3479417,8.0
3479440,9.0
3479507,14.0
3479555,12.0
3479564,14.0
3479608,9.0
3479694,5.0
3479757,8.0
3479776,9.0
3479939,10.0
3479958,14.0
3479962,12.0
3479978,5.0
3480104,12.0
3480178,12.0
3480231,10.0
3480268,5.0
3480337,4.0
3480372,12.0
3480417,8.0
3480510,11.0
3480561,17.0
3480565,14.0
3480604,9.0
3480606,14.0
3480618,12.0
3480622,12.0
3480638,13.0
3480643,12.0
3480716,12.0
3480775,10.0
3480789,12.0
3480888,14.0
3480973,14.0
3481102,9.0
3481105,12.0
3481108,8.0
3481161,9.0
3481181,9.0
3481244,17.0
3481342,17.0
3481359,9.0
3481524,14.0
3481525,17.0
3481600,9.0
3481602,9.0
3481611,14.0
3481694,12.0
3481708,12.0
3481720,9.0
3481722,5.0
3481834,9.0
3481850,13.0
3481981,14.0
3481992,9.0
3482001,9.0
3482012,5.0
3482022,13.0
3482148,12.0
3482152,12.0
3482220,11.0
3482255,13.0
3482260,9.0
3482288,9.0
3482338,12.0
3482425,12.0
3482515,5.0
3482579,9.0
3482750,12.0
3482763,9.0
3482820,9.0
3482849,10.0
3482875,14.0
3482919,12.0
3483016,12.0
3483037,10.0
3483050,8.0
3483077,9.0
3483082,9.0
3483249,9.0
3483271,12.0
3483320,10.0
3483601,12.0
3483620,12.0
3483745,12.0
3483747,9.0
3483928,8.0
3483941,12.0
3483999,9.0
3484103,9.0
3484151,12.0
3484184,12.0
3484369,9.0
3484412,14.0
3484504,9.0
3484510,17.0
3484564,14.0
3484645,5.0
3484680,17.0
3484722,9.0
3484759,10.0
3484781,10.0
3484801,9.0
3484807,14.0
3484815,8.0
3484818,9.0
3484824,9.0
3484873,8.0
3484917,9.0
3484950,5.0
3484990,12.0
3485004,5.0
3485008,12.0
3485085,9.0
3485170,8.0
3485190,9.0
3485204,12.0
3485263,12.0
3485291,14.0
3485323,9.0
3485338,14.0
3485385,8.0
3485458,14.0
3485467,12.0
3485495,13.0
3485538,12.0
3485606,9.0
3485651,9.0
3485755,9.0
3485812,13.0
3485841,14.0
3485871,4.0
3485875,5.0
3485902,9.0
3485929,4.0
3485936,5.0
3485940,12.0
3485970,12.0
3485998,12.0
3486000,9.0
3486145,13.0
3486197,12.0
3486258,5.0
3486276,12.0
3486346,13.0
3486376,17.0
3486421,14.0
3486564,9.0
3486597,9.0
3486648,9.0
3486651,12.0
3486668,8.0
3486674,12.0
3486688,9.0
3486728,9.0
3486760,10.0
3486777,12.0
3486783,13.0
3486883,13.0
3486916,9.0
3486929,12.0
3486968,4.0
3487061,9.0
3487094,9.0
3487133,12.0
3487189,10.0
3487306,9.0
3487324,9.0
3487357,12.0
3487436,9.0
