"patchID";"dayOfYear";"speciesId";"n"
3006392;191;8303;4
3006392;191;8712;1
3006392;191;8833;1
3006392;191;9270;1
128584;192;257;4
128584;192;996;1
128584;192;3664;1
128587;192;257;4
128587;192;996;1
128587;192;3664;1
3000255;192;1232;1
3000255;192;4366;2
3000255;192;8073;1
3000255;192;8075;1
3000255;192;8766;1
3000255;192;9564;1
3000258;192;1232;1
3000258;192;4366;3
3000258;192;8073;1
3000258;192;8766;1
3000258;192;9564;1
3000264;192;1232;1
3000264;192;2181;1
3000264;192;4366;3
3000264;192;8073;1
3000267;192;1232;1
3000267;192;2181;1
3000267;192;4366;3
3000267;192;8073;1
117601;193;5529;2
117700;193;5529;2
117708;193;5529;2
117710;193;5529;2
117712;193;5529;2
117727;193;5529;2
3003975;193;6278;1
3003975;193;6650;1
3003977;193;6278;1
3003977;193;6650;1
3003980;193;6278;1
3003980;193;6650;1
3003985;193;6278;1
3003985;193;6650;1
3003987;193;6278;1
3003987;193;6650;1
3006459;193;187;3
3006459;193;1122;1
3006459;193;1554;1
3006459;193;1559;1
3006459;193;2212;2
3006459;193;2627;1
3006459;193;3194;1
3006459;193;4957;1
3006459;193;5154;1
3006459;193;5634;1
3006459;193;6334;1
3006459;193;6449;1
3006459;193;7717;1
3006459;193;7794;1
3006459;193;7923;1
3006459;193;7982;1
3006459;193;8752;1
3006459;193;8766;1
3006459;193;8805;1
3006459;193;9026;1
3006861;193;247;1
3006861;193;977;1
3006861;193;1529;1
3006861;193;1649;1
3006861;193;3703;2
3006861;193;4977;1
3006861;193;5389;1
3006861;193;5736;1
3006861;193;6193;1
3006861;193;6284;1
3006861;193;6536;1
3006861;193;6649;1
3006861;193;6837;1
3006861;193;6944;1
3006861;193;7093;1
3006861;193;8085;1
3006861;193;8136;1
3006861;193;8983;1
3006861;193;9315;1
3006861;193;9829;1
3006863;193;247;1
3006863;193;977;1
3006863;193;1529;1
3006863;193;2837;1
3006863;193;4977;1
3006863;193;5389;1
3006863;193;5736;1
3006863;193;6284;1
3006863;193;6536;1
3006863;193;6649;1
3006863;193;6944;1
3006863;193;8085;1
3006863;193;8983;1
3006863;193;9315;1
3006863;193;9829;1
3007453;194;2767;1
3007453;194;3174;1
3007453;194;6241;1
3007453;194;9965;1
3007457;194;2767;1
3007483;194;890;1
3007483;194;1750;1
3007483;194;2565;1
3007483;194;2767;1
3007483;194;3174;1
3007483;194;5480;1
3007483;194;6241;1
3007483;194;9564;1
3007483;194;9988;1
3008262;194;2867;1
3008262;194;4989;1
3008262;194;5204;1
3008262;194;8255;1
3008264;194;5204;1
3008301;194;5204;1
104905;195;23;2
104905;195;231;1
104905;195;795;1
104905;195;877;3
104905;195;1122;1
104905;195;1692;1
104905;195;1751;1
104905;195;1916;1
104905;195;2383;1
104905;195;2422;3
104905;195;2694;1
104905;195;2899;1
104905;195;2926;1
104905;195;2949;1
104905;195;3019;1
104905;195;3278;1
104905;195;4456;1
104905;195;4998;7
104905;195;5113;2
104905;195;5891;2
104905;195;5895;1
104905;195;6049;1
104905;195;6454;1
104905;195;6674;1
104905;195;6864;2
104905;195;6922;1
104905;195;7291;1
104905;195;7663;1
104905;195;8168;1
104905;195;8980;1
104905;195;9513;2
104905;195;9761;1
104905;195;9807;1
104912;195;23;2
104912;195;231;1
104912;195;795;1
104912;195;877;3
104912;195;1122;1
104912;195;1692;1
104912;195;1751;1
104912;195;1916;1
104912;195;2383;1
104912;195;2422;3
104912;195;2694;1
104912;195;2899;1
104912;195;2926;1
104912;195;2949;1
104912;195;3019;1
104912;195;3278;1
104912;195;4456;1
104912;195;4998;7
104912;195;5113;2
104912;195;5891;2
104912;195;5895;1
104912;195;6049;1
104912;195;6454;1
104912;195;6674;1
104912;195;6864;2
104912;195;6922;1
104912;195;7291;1
104912;195;7663;1
104912;195;8168;1
104912;195;8980;1
104912;195;9513;2
104912;195;9761;1
104912;195;9807;1
105618;195;265;1
105618;195;1122;1
105618;195;2383;1
105618;195;2404;1
105618;195;2455;2
105618;195;2854;2
105618;195;2899;2
105618;195;3154;1
105618;195;3297;1
105618;195;3384;1
105618;195;3960;1
105618;195;4397;1
105618;195;4998;1
105618;195;5030;2
105618;195;5113;1
105618;195;5345;1
105618;195;5400;1
105618;195;5815;2
105618;195;5891;1
105618;195;6730;1
105618;195;7663;1
105618;195;8142;1
105618;195;8196;1
105618;195;9761;1
105619;195;265;1
105619;195;1122;1
105619;195;2383;1
105619;195;2404;1
105619;195;2455;2
105619;195;2854;2
105619;195;2899;2
105619;195;3154;1
105619;195;3297;1
105619;195;3384;1
105619;195;3960;1
105619;195;4397;1
105619;195;4998;1
105619;195;5030;2
105619;195;5113;1
105619;195;5345;1
105619;195;5400;1
105619;195;5815;2
105619;195;5891;1
105619;195;6730;1
105619;195;7663;1
105619;195;8142;1
105619;195;8196;1
105619;195;9761;1
106073;195;751;1
106073;195;2143;1
106073;195;2383;1
106073;195;2404;1
106073;195;2694;1
106073;195;2711;1
106073;195;3116;1
106073;195;3297;1
106073;195;4397;1
106073;195;4843;1
106073;195;4998;1
106073;195;5030;2
106073;195;5345;1
106073;195;5891;1
106073;195;6730;1
106073;195;7608;1
106073;195;8142;1
106073;195;9513;2
106086;195;2383;1
106086;195;2404;1
106086;195;3297;1
106086;195;4397;1
106086;195;4998;1
106086;195;5030;1
106086;195;5345;1
106086;195;5891;1
106086;195;6730;1
106086;195;8142;1
106086;195;9513;2
106087;195;2383;1
106087;195;2404;1
106087;195;3297;1
106087;195;4397;1
106087;195;4998;1
106087;195;5030;1
106087;195;5345;1
106087;195;5891;1
106087;195;6730;1
106087;195;8142;1
106087;195;9513;2
106623;195;1158;1
106623;195;1532;1
106623;195;2641;1
106623;195;4456;1
106623;195;5030;2
106623;195;5816;1
106623;195;6510;1
106623;195;9513;2
106623;195;9807;1
106628;195;1158;1
106628;195;1532;1
106628;195;2641;1
106628;195;4456;1
106628;195;5030;2
106628;195;5816;1
106628;195;6510;1
106628;195;9513;2
106628;195;9807;1
3003974;195;6278;1
3003974;195;6650;1
3003976;195;6278;1
3003976;195;6650;1
3003979;195;6278;1
3003979;195;6650;1
3003984;195;6278;1
3003984;195;6650;1
3003986;195;6278;1
3003986;195;6650;1
114740;196;3384;2
114740;196;5400;1
114740;196;6654;1
114740;196;9182;1
3003254;196;536;2
3003254;196;1542;1
3003254;196;2098;1
3003254;196;4720;1
3003254;196;5209;1
3003254;196;5726;2
3003254;196;5736;1
3003254;196;6284;1
3003254;196;7503;1
3003254;196;9288;1
3003254;196;9663;2
3003254;196;9881;1
3003254;196;9909;1
3003260;196;536;2
3003260;196;1542;1
3003260;196;2098;1
3003260;196;4720;1
3003260;196;5209;1
3003260;196;5726;2
3003260;196;5736;1
3003260;196;6284;1
3003260;196;7503;1
3003260;196;9288;1
3003260;196;9663;2
3003260;196;9881;1
3003260;196;9909;1
3005695;197;8079;1
3005695;197;8841;1
3005695;197;10039;1
3005951;197;8471;1
3005951;197;9014;1
3007321;197;38;1
3007321;197;2501;1
3007321;197;3050;1
3007321;197;4185;1
3007321;197;4977;1
3007321;197;9118;1
3007493;197;471;1
3007493;197;795;1
3007493;197;2153;1
3007493;197;3406;1
3007493;197;4284;1
3007493;197;4672;1
3007493;197;5233;1
3007493;197;5263;1
3007493;197;5545;1
3007493;197;5617;1
3007493;197;6473;1
3007493;197;7110;1
3007493;197;8176;1
3007493;197;8226;1
3007493;197;8258;1
3007493;197;8756;1
3007493;197;8965;1
3007493;197;9020;1
3007493;197;9118;1
3007498;197;471;1
3007498;197;783;1
3007498;197;795;1
3007498;197;849;1
3007498;197;1333;1
3007498;197;1976;1
3007498;197;2153;1
3007498;197;3406;1
3007498;197;4248;1
3007498;197;4284;1
3007498;197;4313;1
3007498;197;4672;1
3007498;197;4906;1
3007498;197;5053;1
3007498;197;5233;1
3007498;197;5263;1
3007498;197;5337;1
3007498;197;5545;1
3007498;197;5617;1
3007498;197;5721;1
3007498;197;6278;1
3007498;197;6473;1
3007498;197;6504;1
3007498;197;7110;1
3007498;197;8058;1
3007498;197;8111;1
3007498;197;8176;2
3007498;197;8226;1
3007498;197;8258;1
3007498;197;8447;1
3007498;197;8458;1
3007498;197;8756;1
3007498;197;8965;1
3007498;197;9020;1
3007498;197;9072;1
3007498;197;9118;1
3007498;197;9747;1
3007498;197;9858;1
3007508;197;471;1
3007508;197;783;1
3007508;197;795;1
3007508;197;849;1
3007508;197;1333;1
3007508;197;1976;1
3007508;197;2153;1
3007508;197;3406;1
3007508;197;4284;1
3007508;197;4313;1
3007508;197;4672;1
3007508;197;5233;1
3007508;197;5263;1
3007508;197;5337;1
3007508;197;5545;1
3007508;197;5617;1
3007508;197;6473;1
3007508;197;7110;1
3007508;197;8058;1
3007508;197;8176;2
3007508;197;8226;1
3007508;197;8258;1
3007508;197;8756;1
3007508;197;8965;1
3007508;197;9020;1
3007508;197;9072;1
3007508;197;9118;1
3008355;197;846;1
3008355;197;3013;1
3008355;197;4095;1
3008355;197;7246;1
3008355;197;7307;1
3008355;197;8256;1
3012185;197;3136;1
3013381;197;3321;1
3013463;197;988;2
3013463;197;2854;3
3013463;197;2963;1
3013463;197;3321;1
3013463;197;3757;1
3013463;197;4051;4
3013463;197;5783;1
3013463;197;9663;1
3013463;197;9988;1
3013557;197;24;1
3013557;197;2510;1
3013557;197;4961;1
3013557;197;6005;1
3013557;197;6216;1
3013557;197;7276;1
3013615;197;1657;1
3013615;197;3458;1
3013615;197;6352;1
3013615;197;6449;2
3013615;197;8741;1
3013615;197;9347;1
3013650;197;252;2
3013650;197;369;1
3013650;197;6743;1
3013650;197;7663;1
3013806;197;1392;1
3013806;197;4634;1
3013806;197;4967;1
3013806;197;5314;1
3013806;197;6864;1
3013806;197;7887;1
3013806;197;8258;1
3015486;197;914;1
3018017;197;248;1
3018017;197;4425;2
3018017;197;5213;1
3018017;197;7915;1
3018017;197;8367;1
3006468;198;380;1
3006468;198;1554;1
3006468;198;1559;1
3006468;198;2627;1
3006468;198;2724;1
3006468;198;4268;1
3006468;198;4974;1
3006468;198;6449;1
3012562;198;417;1
3012562;198;4532;4
3012562;198;5644;1
3012562;198;5977;1
3012562;198;7775;1
3012562;198;8176;1
3012562;198;9347;1
3012654;198;4977;1
3014152;198;3442;1
3014152;198;3520;1
3014152;198;8140;1
3014152;198;9547;1
3015487;198;38;1
3015487;198;2298;1
3015487;198;2805;2
3015487;198;3007;1
3015487;198;4827;1
3015487;198;7160;1
3015487;198;7710;1
3015487;198;9011;1
3015487;198;9997;2
3015540;198;543;1
3015540;198;1849;1
3015540;198;2069;1
3015540;198;2501;1
3015540;198;4827;4
3015540;198;7160;1
3015540;198;7327;1
3015540;198;8395;1
3015540;198;8419;1
3015540;198;8741;1
3015540;198;9017;1
3015540;198;9474;1
3015540;198;9997;3
3016328;198;3307;4
3016328;198;5376;1
3016328;198;5996;2
3016328;198;6976;1
3017398;198;2719;1
3017398;198;3206;1
3017398;198;5776;1
3018530;198;53;1
3018530;198;307;1
3018530;198;353;1
3018530;198;746;1
3018530;198;944;1
3018530;198;1463;1
3018530;198;1703;1
3018530;198;1725;1
3018530;198;1866;3
3018530;198;1870;1
3018530;198;2188;1
3018530;198;2352;1
3018530;198;2565;1
3018530;198;2694;1
3018530;198;3050;1
3018530;198;3545;2
3018530;198;3704;1
3018530;198;3810;1
3018530;198;3998;1
3018530;198;4185;1
3018530;198;4290;1
3018530;198;5529;1
3018530;198;5776;2
3018530;198;6162;3
3018530;198;6354;2
3018530;198;6382;1
3018530;198;6654;1
3018530;198;7276;1
3018530;198;7426;1
3018530;198;7605;1
3018530;198;7608;1
3018530;198;8250;1
3018530;198;8768;1
3018530;198;9387;1
3018530;198;9535;2
3018530;198;9669;1
3018530;198;9997;2
3007178;199;1077;1
3007178;199;8957;1
3007178;199;9093;1
3007293;199;38;1
3007293;199;4185;1
3007293;199;9026;1
3007293;199;9118;1
3007324;199;38;1
3007324;199;890;1
3007324;199;4185;1
3007324;199;9026;1
3007324;199;9118;1
3007490;199;471;1
3007490;199;783;1
3007490;199;795;1
3007490;199;849;1
3007490;199;1333;1
3007490;199;1976;1
3007490;199;2153;1
3007490;199;3406;1
3007490;199;4284;1
3007490;199;4313;1
3007490;199;4672;1
3007490;199;5233;1
3007490;199;5263;1
3007490;199;5337;1
3007490;199;5545;1
3007490;199;5617;1
3007490;199;6473;1
3007490;199;7110;1
3007490;199;8058;1
3007490;199;8111;1
3007490;199;8176;2
3007490;199;8226;1
3007490;199;8258;1
3007490;199;8756;1
3007490;199;8965;1
3007490;199;9020;1
3007490;199;9072;1
3007490;199;9118;1
3007490;199;9858;1
3007497;199;471;1
3007497;199;783;1
3007497;199;795;1
3007497;199;849;1
3007497;199;1333;1
3007497;199;1976;1
3007497;199;2153;1
3007497;199;3406;1
3007497;199;4248;1
3007497;199;4284;1
3007497;199;4313;1
3007497;199;4672;1
3007497;199;4906;1
3007497;199;5053;1
3007497;199;5233;1
3007497;199;5263;1
3007497;199;5337;1
3007497;199;5545;1
3007497;199;5617;1
3007497;199;5721;1
3007497;199;6278;1
3007497;199;6473;1
3007497;199;6504;1
3007497;199;7110;1
3007497;199;8058;1
3007497;199;8111;1
3007497;199;8176;2
3007497;199;8226;1
3007497;199;8258;1
3007497;199;8447;1
3007497;199;8458;1
3007497;199;8756;1
3007497;199;8965;1
3007497;199;9020;1
3007497;199;9072;1
3007497;199;9118;1
3007497;199;9747;1
3007497;199;9858;1
3007507;199;471;1
3007507;199;783;1
3007507;199;795;1
3007507;199;849;1
3007507;199;1333;1
3007507;199;1976;1
3007507;199;2153;1
3007507;199;3406;1
3007507;199;4284;1
3007507;199;4313;1
3007507;199;4672;1
3007507;199;5233;1
3007507;199;5263;1
3007507;199;5337;1
3007507;199;5545;1
3007507;199;5617;1
3007507;199;6473;1
3007507;199;7110;1
3007507;199;8058;1
3007507;199;8176;2
3007507;199;8226;1
3007507;199;8258;1
3007507;199;8756;1
3007507;199;8965;1
3007507;199;9020;1
3007507;199;9072;1
3007507;199;9118;1
3008840;199;8;1
3008840;199;254;1
3008840;199;1001;1
3008840;199;4125;1
3008840;199;6449;1
3008840;199;7188;1
3008840;199;7710;1
3010996;199;7934;1
3012034;199;1548;1
3012034;199;1935;1
3012034;199;5032;1
3012034;199;5835;1
3012034;199;6305;1
3012034;199;7017;1
3012034;199;8702;1
3012034;199;9554;1
3012105;199;24;1
3012105;199;615;1
3012105;199;826;1
3012105;199;2375;1
3012105;199;2926;1
3012105;199;3097;1
3012105;199;3355;1
3012105;199;4377;1
3012105;199;4559;1
3012105;199;4715;1
3012105;199;4843;2
3012105;199;4967;1
3012105;199;5017;1
3012105;199;5345;1
3012105;199;5657;1
3012105;199;5986;1
3012105;199;6449;1
3012105;199;6971;1
3012105;199;7554;1
3012105;199;8176;1
3012105;199;8529;1
3012105;199;8985;1
3012105;199;9058;1
3012105;199;9612;1
3012181;199;4024;1
3012181;199;4125;1
3012181;199;4269;1
3012390;199;3069;1
3012633;199;24;1
3012633;199;142;1
3012633;199;523;1
3012633;199;674;1
3012633;199;826;1
3012633;199;876;1
3012633;199;884;1
3012633;199;890;1
3012633;199;966;1
3012633;199;1005;1
3012633;199;1077;1
3012633;199;1117;1
3012633;199;1131;1
3012633;199;1392;1
3012633;199;1559;1
3012633;199;1751;1
3012633;199;1995;1
3012633;199;2171;1
3012633;199;2180;1
3012633;199;2716;1
3012633;199;2854;1
3012633;199;2989;1
3012633;199;3174;1
3012633;199;3297;2
3012633;199;3341;1
3012633;199;3442;1
3012633;199;3634;1
3012633;199;3644;4
3012633;199;3772;1
3012633;199;3833;1
3012633;199;3852;1
3012633;199;4125;1
3012633;199;4269;2
3012633;199;4425;1
3012633;199;4501;1
3012633;199;4835;2
3012633;199;4977;1
3012633;199;5067;1
3012633;199;5165;1
3012633;199;5328;1
3012633;199;5345;2
3012633;199;5466;1
3012633;199;5624;1
3012633;199;5868;1
3012633;199;6060;1
3012633;199;6168;1
3012633;199;6202;1
3012633;199;6397;1
3012633;199;6649;1
3012633;199;6899;1
3012633;199;7188;1
3012633;199;7364;4
3012633;199;7554;2
3012633;199;7608;4
3012633;199;7624;3
3012633;199;8000;1
3012633;199;8144;1
3012633;199;8395;1
3012633;199;8456;1
3012633;199;8547;1
3012633;199;9135;1
3012633;199;9520;1
3012633;199;9558;1
3012633;199;9631;2
3012683;199;369;1
3012683;199;417;2
3012683;199;471;1
3012683;199;523;1
3012683;199;890;2
3012683;199;944;1
3012683;199;977;1
3012683;199;1001;1
3012683;199;1059;1
3012683;199;1657;1
3012683;199;1823;2
3012683;199;1995;1
3012683;199;2308;1
3012683;199;2684;1
3012683;199;2716;1
3012683;199;3097;1
3012683;199;3442;1
3012683;199;4269;1
3012683;199;4399;1
3012683;199;5025;1
3012683;199;5404;1
3012683;199;5480;1
3012683;199;5644;1
3012683;199;6228;1
3012683;199;6304;1
3012683;199;6352;1
3012683;199;7188;1
3012683;199;7256;1
3012683;199;7367;1
3012683;199;7608;1
3012683;199;7743;1
3012683;199;8000;2
3012683;199;8006;1
3012683;199;8079;1
3012683;199;8267;1
3012683;199;9048;1
3012683;199;9270;1
3012683;199;9329;1
3012683;199;9334;2
3012683;199;9540;1
3012683;199;9631;1
3012683;199;9857;1
3012683;199;9881;1
3013222;199;531;1
3013222;199;6202;1
3013222;199;6505;1
3013222;199;9132;1
3013641;199;6536;1
3014128;199;2949;2
3014128;199;3752;1
3014128;199;4185;1
3014128;199;4377;1
3014128;199;5806;1
3014128;199;6649;2
3014128;199;6743;1
3014128;199;7415;1
3014128;199;7934;1
3014128;199;8188;1
3014128;199;9286;1
3015443;199;7164;1
3015443;199;9011;1
3015457;199;7747;1
3015457;199;8136;1
3016033;199;913;1
3016082;199;1725;1
3016082;199;4269;1
3016110;199;1005;1
3016110;199;4185;1
3016110;199;5634;1
3016110;199;7367;1
3016286;199;2514;1
3016386;199;268;1
3016386;199;1358;1
3016386;199;5766;1
3016386;199;5776;1
3016386;199;9058;1
3017515;199;1463;1
3017515;199;4596;2
3017515;199;8799;2
3017647;199;1713;1
3000254;200;1232;1
3000254;200;4366;2
3000254;200;8073;1
3000254;200;8075;1
3000254;200;8766;1
3000254;200;9564;1
3000260;200;1232;1
3000260;200;2181;1
3000260;200;4366;2
3000260;200;8073;1
3000260;200;8766;1
3000260;200;9564;1
3000263;200;1232;1
3000263;200;2181;1
3000263;200;4366;3
3000263;200;8073;1
3000266;200;1232;1
3000266;200;2181;1
3000266;200;4366;3
3000266;200;8073;1
3006461;200;187;3
3006461;200;1122;1
3006461;200;1554;1
3006461;200;1559;1
3006461;200;2212;2
3006461;200;2627;1
3006461;200;3194;1
3006461;200;4957;1
3006461;200;5154;1
3006461;200;5634;1
3006461;200;6334;1
3006461;200;6449;1
3006461;200;7717;1
3006461;200;7794;1
3006461;200;7923;1
3006461;200;7982;1
3006461;200;8752;1
3006461;200;8766;1
3006461;200;8805;1
3006461;200;9026;1
3008872;200;1310;1
3008963;200;471;1
3008963;200;772;1
3008963;200;795;1
3008963;200;1005;1
3008963;200;1388;2
3008963;200;2223;1
3008963;200;3097;1
3008963;200;4185;1
3008963;200;5466;1
3008963;200;5763;1
3008963;200;5868;2
3008963;200;6304;1
3008963;200;8592;1
3008963;200;9523;2
3008963;200;9679;1
3008963;200;9860;2
3011984;200;252;1
3011984;200;6944;1
3011984;200;7503;1
3012108;200;1954;1
3012108;200;3520;1
3012194;200;1893;1
3012194;200;1894;1
3012194;200;2171;1
3012194;200;3869;1
3012194;200;4013;1
3012194;200;7794;1
3012194;200;9324;1
3012194;200;9611;1
3012211;200;233;1
3012211;200;417;1
3012211;200;795;1
3012211;200;1941;1
3012211;200;2100;1
3012211;200;2889;1
3012211;200;2992;1
3012211;200;3013;1
3012211;200;4978;1
3012211;200;5474;1
3012211;200;5481;1
3012211;200;5538;3
3012211;200;5624;4
3012211;200;6594;5
3012211;200;8209;1
3012211;200;8754;1
3012211;200;9631;3
3012211;200;9761;1
3013257;200;5213;1
3013721;200;1241;1
3013721;200;1392;1
3013721;200;1654;1
3013721;200;2295;1
3013721;200;3406;1
3013721;200;3874;1
3013721;200;4274;1
3013721;200;6449;1
3013721;200;7991;2
3013721;200;8115;1
3013721;200;9180;1
3013721;200;9631;1
3013721;200;9749;1
3013780;200;994;1
3013780;200;1388;1
3013780;200;3072;1
3013780;200;3869;1
3013780;200;5657;1
3013780;200;6077;2
3013780;200;9631;1
3014192;200;273;1
3014192;200;399;1
3014192;200;3183;1
3014192;200;3772;1
3014192;200;3896;1
3014192;200;4146;1
3014192;200;4977;1
3014192;200;5400;1
3014192;200;7415;1
3014192;200;7426;1
3014192;200;8303;1
3014192;200;9747;1
3014281;200;4725;1
3014312;200;623;1
3014312;200;3833;1
3014312;200;4572;1
3014312;200;6449;1
3016311;200;3768;1
3016435;200;3341;1
3016435;200;6944;1
3016435;200;9586;1
3017801;200;5067;1
3017801;200;5965;1
3017801;200;6238;1
3017836;200;1530;1
3017836;200;1676;1
3017836;200;4114;1
3017836;200;6203;1
3017836;200;7010;1
3017836;200;9271;1
3017882;200;1216;1
3017882;200;5518;1
3017882;200;8027;2
3017882;200;8900;1
3018491;200;3232;2
3018491;200;3543;1
3018491;200;5154;1
3002972;201;3960;1
3002972;201;4640;1
3002972;201;8338;2
3002972;201;8468;1
3002972;201;9388;1
3002972;201;9607;1
3009574;201;8999;1
3009574;201;9739;1
3012073;201;5314;1
3012073;201;8741;1
3016052;201;471;1
3016052;201;3644;1
3017862;201;5345;1
3018618;201;4310;1
3018618;201;5497;1
3018618;201;7576;1
3007275;202;386;1
3007275;202;2613;1
3007275;202;3003;1
3007275;202;6278;1
3007979;202;523;1
3007979;202;2627;1
3007979;202;6590;1
3007979;202;7299;1
3007979;202;9881;1
3009973;202;6049;1
3009973;202;6618;1
3009973;202;7503;1
3009988;202;6049;1
3009988;202;6618;1
3009988;202;7503;1
3010001;202;6049;1
3010001;202;6618;1
3010001;202;7503;1
3010018;202;6049;1
3010018;202;6618;1
3010018;202;7503;1
3002285;203;4697;1
3002285;203;5726;1
3002285;203;8712;1
3002299;203;4697;1
3002299;203;5726;1
3002299;203;8712;1
3002302;203;4697;1
3002302;203;5726;1
3002302;203;8712;1
3002334;203;4697;1
3002334;203;8712;1
3002337;203;4697;1
3002337;203;8712;1
3002339;203;4697;1
3002339;203;8712;1
3002358;203;4697;1
3002358;203;8712;1
3004460;203;38;2
3004460;203;1001;1
3004460;203;2382;1
3004460;203;3166;1
3004460;203;7301;1
3004460;203;7923;1
3004460;203;8115;2
3004460;203;8154;2
3004460;203;8847;1
3004460;203;8965;1
3004460;203;9394;2
3004460;203;9605;1
3004493;203;38;2
3004493;203;2284;1
3004493;203;2382;1
3004493;203;3166;1
3004493;203;3937;1
3004493;203;7007;1
3004493;203;7301;1
3004493;203;7923;1
3004493;203;8115;2
3004493;203;8154;2
3004493;203;8847;1
3004493;203;8965;1
3004493;203;9394;2
3004493;203;9605;1
3004495;203;38;2
3004495;203;615;1
3004495;203;2284;1
3004495;203;2382;1
3004495;203;3166;1
3004495;203;3937;1
3004495;203;5072;2
3004495;203;6408;2
3004495;203;7007;1
3004495;203;7301;1
3004495;203;7923;1
3004495;203;8154;2
3004495;203;8322;1
3004495;203;8847;1
3004495;203;8965;1
3004495;203;9394;2
3004495;203;9605;1
3004500;203;38;2
3004500;203;2284;1
3004500;203;2382;1
3004500;203;3166;1
3004500;203;3937;1
3004500;203;7007;1
3004500;203;7301;1
3004500;203;7923;1
3004500;203;8154;2
3004500;203;8322;1
3004500;203;8847;1
3004500;203;8965;1
3004500;203;9394;2
3004500;203;9605;1
3004513;203;38;2
3004513;203;2382;1
3004513;203;3166;1
3004513;203;3937;1
3004513;203;7301;1
3004513;203;7923;1
3004513;203;8154;2
3004513;203;8847;1
3004513;203;8965;1
3004513;203;9394;2
3004513;203;9605;1
3015718;203;1166;1
3015718;203;1706;1
3015718;203;2366;2
3015718;203;4114;1
3015718;203;4978;1
3015718;203;5306;1
3015718;203;5707;2
3015718;203;5776;1
3015718;203;5831;1
3015718;203;5854;1
3015718;203;6005;1
3015718;203;6541;1
3015718;203;6621;1
3015718;203;7962;1
3015718;203;8003;1
3015718;203;8430;1
3015718;203;8752;1
3015718;203;8799;1
3003921;204;2312;1
3003924;204;2312;1
3003924;204;6417;1
3003924;204;7463;1
3003924;204;8006;1
3003935;204;2312;1
3003937;204;2312;1
3003939;204;2312;1
3005887;204;1005;1
3005887;204;8468;1
3005887;204;8935;1
3011508;204;399;1
3011508;204;615;1
3011508;204;3218;1
3013591;204;5783;1
3013591;204;5831;1
3013591;204;6159;1
3013684;204;1311;1
3013684;204;5868;1
3013684;204;6007;1
3013684;204;8136;1
3013771;204;4464;1
3013771;204;5480;1
3013771;204;5831;1
3013771;204;6202;3
3013771;204;8741;1
3013771;204;9547;1
3015969;204;95;1
3015969;204;303;1
3015969;204;427;1
3015969;204;499;1
3015969;204;536;1
3015969;204;944;1
3015969;204;988;1
3015969;204;1304;3
3015969;204;1463;1
3015969;204;1706;1
3015969;204;1913;2
3015969;204;2132;1
3015969;204;2501;2
3015969;204;2557;1
3015969;204;3153;1
3015969;204;3218;1
3015969;204;3638;1
3015969;204;3772;1
3015969;204;3886;1
3015969;204;3894;2
3015969;204;3942;1
3015969;204;4211;1
3015969;204;4451;1
3015969;204;4555;1
3015969;204;4799;1
3015969;204;5048;1
3015969;204;5644;1
3015969;204;5776;3
3015969;204;5835;2
3015969;204;5854;1
3015969;204;5989;1
3015969;204;6005;1
3015969;204;6690;2
3015969;204;7276;2
3015969;204;7471;1
3015969;204;7570;1
3015969;204;8183;2
3015969;204;8619;1
3015969;204;8702;2
3015969;204;9286;1
3015969;204;9803;1
3015969;204;9858;1
3015969;204;9988;1
3017903;204;1703;1
3017903;204;2694;1
3017903;204;3307;2
3017903;204;5072;1
3017903;204;5120;1
3017903;204;5986;1
3017903;204;6019;1
3017903;204;8053;1
3017903;204;8547;1
3017903;204;8768;1
3017983;204;890;2
3017983;204;4871;1
3017983;204;6743;1
3018470;204;3350;1
126958;205;54;1
126958;205;56;4
126958;205;374;1
126958;205;405;1
126958;205;520;1
126958;205;1722;2
126958;205;1823;1
126958;205;2298;1
126958;205;2463;2
126958;205;2501;1
126958;205;2565;1
126958;205;2664;1
126958;205;2805;2
126958;205;2933;1
126958;205;3174;1
126958;205;3307;1
126958;205;3341;2
126958;205;3406;3
126958;205;3408;1
126958;205;3510;1
126958;205;3810;1
126958;205;5529;14
126958;205;6162;11
126958;205;6216;1
126958;205;6380;1
126958;205;6576;1
126958;205;6669;1
126958;205;6731;1
126958;205;7017;1
126958;205;7085;1
126958;205;7160;1
126958;205;7246;1
126958;205;7981;1
126958;205;8000;2
126958;205;8258;1
126958;205;8367;1
126958;205;8419;1
126958;205;8646;3
126958;205;9097;1
126958;205;9357;1
126958;205;9376;1
126958;205;9858;1
126994;205;54;1
126994;205;56;4
126994;205;405;1
126994;205;520;1
126994;205;1722;2
126994;205;1823;1
126994;205;2298;1
126994;205;2463;2
126994;205;2501;1
126994;205;2565;1
126994;205;2664;1
126994;205;2805;2
126994;205;2933;1
126994;205;3174;1
126994;205;3307;1
126994;205;3341;2
126994;205;3406;2
126994;205;3408;1
126994;205;3510;1
126994;205;3810;1
126994;205;5529;16
126994;205;6162;11
126994;205;6216;1
126994;205;6576;1
126994;205;6669;1
126994;205;6678;1
126994;205;6731;1
126994;205;7017;1
126994;205;7160;1
126994;205;7285;1
126994;205;7858;1
126994;205;8000;1
126994;205;8258;1
126994;205;8367;1
126994;205;8419;1
126994;205;8646;2
126994;205;8914;1
126994;205;9357;1
126994;205;9376;1
126994;205;9788;1
126994;205;9858;1
126997;205;54;1
