,patchID,speciesId,dayOfYear,lon,lat,x_EPSG3035,y_EPSG3035,year,dataset,geoUncertaintyInM,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,bdod,cec,cfvo,clay,nitrogen,phh2o,sand,silt,soc,landCov,Built1994,Lights1994,NavWater1994,Built2009,Lights2009,NavWater2009,Popdensity1990,Popdensity2010,Railways,Roads
5233,3016438,"[849, 4059, 4039, 4013, 4291, 5959, 9558, 2050, 7471, 8935, 5776, 5707, 8250, 9442, 4142, 9083, 8987, 4661, 5763, 265, 6361, 7426, 268, 8399, 7276, 3571, 5404, 9803]",290,5.38464,44.10912,3950943.01055801,2344634.96322013,2018,Inventaire forestier IGN,1.0,2834,99,3.63000011444092,6208,2980,2707,273,2838,2917,2917,2757,12190,1579,479,352,4530,1905,1905,2859,134.328582763672,229.642547607422,227.982162475586,310.923309326172,246.273162841797,72.0788269042969,281.291076660156,407.669219970703,369.695434570312,9,0.0,0.0,0.0,0.0,2.0,0.0,3.0,3.0,0.0,4.0
5234,3016441,"[849, 5959, 9558, 1081, 5314, 913, 5707, 8888, 7605, 7717, 9504, 4142, 8799, 8987, 1433, 6361, 7426, 9803, 4961]",148,5.38657,44.14506,3951329.86144504,2348604.05487579,2019,Inventaire forestier IGN,1.0,2815,99,3.70000004768372,5978,2958,2691,267,2820,2895,2895,2742,12367,1614,494,354,4614,1935,1935,2897,119.236320495605,251.606384277344,263.136322021484,258.409271240234,304.090209960938,67.3185501098633,304.907806396484,436.682891845703,554.351501464844,1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.62954795360565
5235,3016450,"[4064, 7648, 7556, 5989, 9347, 3097, 386, 9520, 2231, 9118, 4051, 5314, 1913, 9329, 5727, 1662, 8935, 4967, 6226, 5263, 1333, 4284, 9687, 5154]",268,5.39438,48.91539,3983578.03792986,2877458.12453546,2019,Inventaire forestier IGN,1.0,2828,72,3.13000011444092,5824,2953,2724,229,2764,2856,2904,2754,10538,1198,691,163,3162,2232,2311,3105,131.596740722656,198.533081054688,134.00032043457,362.527648925781,263.462982177734,61.3624458312988,101.222953796387,536.249389648438,276.575775146484,4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.253213167190552
5236,3016454,"[795, 849, 8079, 4059, 3097, 1055, 24, 386, 5959, 254, 5314, 5727, 8935, 801, 3408, 6736, 6393, 1283, 9083, 5263, 5026, 7822, 3406, 1333, 7426, 9687, 7256, 9075, 9803]",25,5.40076,49.02315,3984778.04006705,2889390.87395494,2017,Inventaire forestier IGN,1.0,2830,71,3.10999989509583,5886,2956,2726,230,2765,2859,2907,2755,9851,1104,648,155,2925,2127,2203,2866,131.595764160156,196.976364135742,144.540267944336,310.544342041016,265.862518310547,66.0403137207031,150.820770263672,539.387329101562,304.356872558594,9,0.0,1.0,0.0,0.0,3.0,0.0,4.0,4.0,8.0,0.75750732421875
5237,3016459,"[2834, 1602, 7734, 849, 4039, 386, 1081, 4440, 4425, 5707, 8250, 7605, 7760, 3408, 8602, 8987, 6060, 5763, 265, 6361, 7426, 268, 7276, 5404, 9803]",283,5.40276,43.98265,3951581.00503214,2330544.88054399,2018,Inventaire forestier IGN,1.0,2831,101,3.71000003814697,6092,2978,2705,273,2835,2913,2913,2756,10282,1280,387,340,3754,1604,1604,2406,129.170318603516,223.90788269043,231.508026123047,300.223419189453,255.668518066406,70.9267730712891,226.142715454102,474.378662109375,364.635589599609,9,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,2.72822403907776
5238,3016483,"[7734, 3638, 4059, 2557, 4039, 2050, 4440, 913, 5707, 265, 6361, 268, 7276, 5404]",138,5.41886,43.82025,3951834.89813145,2312488.13494184,2017,Inventaire forestier IGN,1.0,2844,107,3.74000000953674,6299,2997,2712,285,2848,2929,2929,2766,9129,1148,294,356,3354,1333,1333,2174,132.081527709961,210.474609375,221.913055419922,275.93115234375,242.101470947266,74.2699584960938,230.172149658203,494.240295410156,318.465057373047,8,0.0,1.0,0.0002163176395697,0.0,0.0,0.0002163176395697,5.0,5.0,0.0,0.318683654069901
5239,3016487,"[4059, 3097, 9634, 24, 8023, 5891, 8935, 5707, 3408, 9083, 793, 5763, 265, 6361, 7426, 268, 8399, 8130, 7076, 7276, 5165]",73,5.42081,43.85618,3952221.00005949,2316455.98710913,2018,Inventaire forestier IGN,1.0,2852,106,3.6800000667572,6399,3006,2719,287,2856,2938,2938,2773,8701,1089,286,355,3199,1274,1274,2083,134.113052368164,213.011749267578,200.391876220703,314.774597167969,212.423202514648,75.1765594482422,255.432525634766,430.787261962891,334.375549316406,9,0.0,6.0,0.0,0.0,5.0,0.0,6.0,6.0,0.0,1.33946645259857
5240,3016510,"[795, 7648, 5989, 9347, 386, 9520, 5959, 254, 5314, 9329, 5727, 8935, 801, 3408, 8226, 6850, 5263, 5763, 9906, 1333, 4284, 9075, 9803]",225,5.43919,48.75233,3985757.90097803,2859154.95366281,2019,Inventaire forestier IGN,1.0,2827,72,3.14000010490417,5846,2954,2724,230,2764,2856,2904,2753,10726,1231,700,169,3257,2247,2319,3199,137.577133178711,193.440612792969,141.454666137695,407.820983886719,232.039779663086,67.1163482666016,117.145225524902,475.575592041016,198.22819519043,8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.436701506376266
5241,3016520,"[795, 4064, 5548, 5497, 7648, 9233, 9270, 4906, 9347, 3097, 4572, 9634, 24, 386, 9520, 5959, 7570, 2231, 9118, 417, 1081, 4286, 5314, 1913, 1662, 8935, 4451, 8111, 3359, 6226, 4555, 1333, 4284, 7747, 5154, 9075]",201,5.4478,48.89602,3987355.92919575,2875065.00134527,2018,Inventaire forestier IGN,1.0,2832,72,3.07999992370605,5939,2959,2726,233,2766,2862,2910,2756,10406,1184,681,163,3124,2207,2278,3066,130.117004394531,194.53596496582,184.309967041016,337.726257324219,240.302551269531,68.4672012329102,145.108947753906,517.164794921875,266.986389160156,10,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.296728104352951
5242,3016522,"[795, 4064, 5548, 7648, 5989, 9347, 6819, 3097, 24, 386, 9520, 5959, 2231, 3814, 9118, 5314, 4800, 1913, 9329, 5727, 3833, 1662, 8935, 7934, 4451, 1317, 8183, 793, 4284, 9687, 5154, 9547, 6107]",273,5.44996,48.93194,3987755.23733758,2879042.21571609,2019,Inventaire forestier IGN,1.0,2829,72,3.11999988555908,5875,2955,2725,230,2764,2858,2906,2754,10218,1157,670,160,3054,2183,2252,2996,131.28857421875,215.305084228516,154.980651855469,377.3876953125,293.785675048828,60.3702659606934,113.542366027832,509.145446777344,314.300506591797,8,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.318683654069901
5243,3016525,"[7648, 4906, 5989, 8395, 386, 2231, 3814, 9118, 417, 5314, 1913, 7047, 1283, 4284]",23,5.45104,48.9499,3987955.06056808,2881031.03229408,2017,Inventaire forestier IGN,1.0,2829,72,3.09999990463257,5882,2956,2725,231,2764,2858,2906,2754,9883,1115,649,157,2945,2121,2189,2888,129.116973876953,178.343963623047,164.77995300293,353.172180175781,248.217483520508,66.3330612182617,145.338775634766,501.336395263672,302.644287109375,4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.318683654069901
5244,3016531,"[6049, 7648, 3762, 5989, 3097, 24, 386, 5959, 9118, 254, 9329, 1662, 8935, 801, 5763, 1333, 9687, 7256]",24,5.45645,49.0397,3988954.87366257,2890975.00542673,2017,Inventaire forestier IGN,1.0,2830,72,3.09999990463257,5902,2957,2726,231,2765,2860,2908,2755,9308,1041,609,155,2762,2003,2088,2709,137.078842163086,188.661239624023,137.292236328125,284.666381835938,218.811706542969,71.8896713256836,174.020172119141,541.3134765625,214.944259643555,12,0.0,0.0,0.0,0.0,2.0,0.0,4.0,4.0,0.0,2.72822403907776
5245,3016534,"[795, 4064, 849, 8079, 9347, 3097, 1055, 24, 386, 5959, 5314, 9329, 8935, 9145, 801, 5263, 9906, 944, 9075, 9547]",240,5.45862,49.07561,3989354.24581117,2894951.77080656,2018,Inventaire forestier IGN,1.0,2830,72,3.11999988555908,5908,2956,2726,230,2765,2859,2907,2755,10213,1138,667,154,3025,2200,2300,2967,133.362854003906,168.383804321289,142.116973876953,343.583282470703,236.000030517578,71.8416595458984,153.109680175781,503.307067871094,261.408660888672,4,0.0,4.0,0.0,0.0,3.0,0.0,5.0,5.0,0.0,4.0
5246,3016537,"[795, 4064, 7648, 4906, 5989, 5959, 2231, 5314, 9329, 5727, 8935, 6160, 4451, 6226, 9906, 1333, 4284, 5154, 3704]",283,5.4608,49.11152,3989754.98604543,2898928.02772537,2019,Inventaire forestier IGN,1.0,2826,72,3.15000009536743,5796,2951,2723,228,2763,2854,2902,2753,10611,1178,693,153,3138,2293,2398,3074,131.256881713867,206.613418579102,143.641235351562,349.406158447266,289.330749511719,63.6852264404297,156.619766235352,493.889007568359,341.771636962891,8,0.0,1.0,0.0,0.0,2.0,0.0,5.0,5.0,0.0,8.0
5247,3016541,"[795, 8079, 7648, 5989, 9347, 3097, 4572, 24, 386, 9520, 5959, 6005, 4051, 5314, 9329, 8935, 793, 4284, 9687, 9075]",226,5.46419,48.7157,3987347.04732836,2854975.93824315,2019,Inventaire forestier IGN,1.0,2829,73,3.13000011444092,5888,2956,2724,232,2764,2858,2906,2754,10991,1258,717,167,3333,2311,2384,3273,136.792526245117,202.920303344727,156.245208740234,383.931793212891,247.134475708008,70.0809478759766,127.897644042969,488.407867431641,228.301391601562,12,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,4.0
5248,3016547,"[849, 2557, 4039, 5959, 6005, 4440, 4425, 3355, 3408, 6060, 6361, 7426, 268]",120,5.46848,43.81883,3955818.923907,2312088.06689387,2019,Inventaire forestier IGN,1.0,2829,107,3.82999992370605,6082,2980,2700,280,2834,2911,2911,2755,9276,1150,299,352,3376,1355,1355,2237,122.631637573242,227.041397094727,278.5244140625,264.050598144531,357.801055908203,68.220832824707,253.663375854492,481.941101074219,511.775299072266,9,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.526984035968781
5249,3016555,"[1602, 7734, 849, 2557, 386, 5959, 8935, 4425, 5707, 7605, 3408, 7962, 5763, 265, 6361, 268, 7276, 9803]",283,5.47641,43.96256,3957364.02986257,2327960.07154429,2018,Inventaire forestier IGN,1.0,2825,103,3.76999998092651,5999,2972,2699,273,2829,2905,2905,2751,9817,1216,367,335,3535,1541,1541,2326,124.989952087402,238.273468017578,258.206634521484,275.511932373047,284.074005126953,68.8149795532227,255.403198242188,470.046661376953,362.223388671875,8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.296728104352951
5250,3016580,"[795, 4064, 7648, 4211, 9347, 3097, 4572, 386, 9520, 5959, 6005, 4051, 5314, 1913, 5727, 8935, 801, 3408, 8226, 6226, 1333, 4284, 9075, 9803, 6107]",231,5.49461,48.76887,3989935.0788836,2860740.03064378,2019,Inventaire forestier IGN,1.0,2832,72,3.08999991416931,5958,2960,2726,234,2766,2862,2910,2756,10092,1155,658,167,3052,2128,2187,2997,136.876953125,206.631378173828,164.676132202148,350.657958984375,230.923233032227,67.6221389770508,167.482543945312,482.443939208984,214.092300415039,9,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.396477341651917
5251,3016581,"[9196, 4291, 6438, 307, 1081, 7487, 7456, 5395, 913, 7449, 3408, 248, 1916, 5400, 265, 6361, 268, 5017, 6372, 7276, 3571, 5404]",120,5.49629,43.87201,3958390.93157476,2317840.00533857,2019,Inventaire forestier IGN,1.0,2852,106,3.69000005722046,6422,3006,2718,288,2856,2938,2938,2772,7617,945,258,345,2748,1138,1138,1844,135.994064331055,207.981140136719,185.00895690918,310.075164794922,203.078048706055,76.095458984375,247.880432128906,442.043212890625,223.384231567383,9,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,2.72822403907776
5252,3016602,"[795, 876, 4064, 7648, 4211, 5989, 9347, 3097, 1055, 24, 386, 9520, 2231, 9118, 5314, 9329, 8935, 9145, 801, 6226, 5263, 9906, 1333, 6107]",240,5.5144,49.09213,3993531.98481088,2896535.95250434,2018,Inventaire forestier IGN,1.0,2825,72,3.14000010490417,5785,2950,2722,228,2762,2853,2901,2752,11331,1255,741,149,3335,2462,2572,3265,125.598915100098,185.603897094727,159.17333984375,334.631072998047,299.909729003906,58.3654441833496,141.600341796875,523.871398925781,431.224334716797,4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,1.62954795360565
5253,3016611,"[795, 4064, 5548, 7648, 4906, 5989, 9347, 24, 386, 9520, 5959, 7570, 6005, 224, 6334, 2231, 4051, 5314, 255, 1913, 9329, 5727, 1662, 8935, 6160, 4451, 4967, 801, 8226, 5263, 5763, 9906, 1333, 4284, 1657, 5154, 8741, 6107]",242,5.51958,48.73222,3991525.06349844,2856560.024723,2019,Inventaire forestier IGN,1.0,2828,73,3.14000010490417,5911,2955,2724,231,2764,2858,2906,2754,10260,1171,669,164,3096,2173,2231,3040,130.527542114258,194.514678955078,164.859527587891,401.199584960938,285.173370361328,63.3870010375977,125.112731933594,473.574798583984,348.181030273438,4,0.0,0.0,0.0,0.0,2.0,0.0,6.0,6.0,0.0,8.0
5254,3016612,"[1602, 849, 7291, 2557, 24, 6354, 9558, 7173, 7471, 3833, 8935, 913, 4425, 5707, 7605, 801, 3408, 7717, 9083, 5763, 6361, 268, 8399, 6372, 7276, 5404, 9803]",138,5.52011,43.85332,3960189.07921311,2315656.06741455,2017,Inventaire forestier IGN,1.0,2864,107,3.64000010490417,6595,3020,2726,294,2867,2951,2951,2781,7648,945,255,344,2745,1138,1138,1863,135.142852783203,212.359390258789,166.125564575195,311.650756835938,175.417739868164,76.8546829223633,291.26171875,397.910949707031,202.27766418457,8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,8.0
5255,3016617,"[7734, 3781, 4039, 4213, 9558, 2050, 5707, 7605, 8987, 6361, 7426, 268, 8399, 6372, 3571, 5404]",72,5.52213,43.88925,3960576.03985915,2319623.94261626,2018,Inventaire forestier IGN,1.0,2852,106,3.6800000667572,6417,3005,2718,287,2856,2938,2938,2772,7629,936,267,336,2722,1167,1167,1840,135.656280517578,209.248016357422,156.389953613281,306.682739257812,199.842819213867,75.6273193359375,243.947860717773,449.369415283203,236.065246582031,10,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,1.33946645259857
5256,3016619,"[1602, 7734, 5108, 849, 2557, 4039, 4213, 307, 6334, 4440, 1916, 6060, 265, 6361, 6372, 7276, 5404]",120,5.52414,43.92518,3960962.02230198,2323591.94892271,2019,Inventaire forestier IGN,1.0,2847,105,3.70000004768372,6338,2998,2715,283,2851,2931,2931,2768,8500,1042,310,331,3028,1329,1329,2034,121.486793518066,217.669982910156,209.732940673828,290.993347167969,235.044296264648,70.9801559448242,230.009429931641,478.539947509766,338.634338378906,9,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,4.0
5257,3016667,"[876, 4064, 6049, 4799, 7648, 1055, 386, 9520, 5959, 2231, 9118, 254, 417, 5314, 9329, 3833, 1662, 7367, 8935, 801, 9752, 8121, 9687, 7256, 5154, 6837]",33,5.55675,48.89313,3995310.94986141,2874256.91738341,2017,Inventaire forestier IGN,1.0,2830,72,3.10999989509583,5947,2958,2725,233,2765,2860,2908,2755,9302,1052,603,162,2786,1972,2050,2738,132.531433105469,179.489868164062,173.467498779297,327.044769287109,245.008514404297,72.2337493896484,150.636596679688,522.318664550781,267.839416503906,12,10.0,8.0,0.0,0.0,7.0,0.0,6.0,6.0,8.0,8.0
5258,3016670,"[795, 849, 7648, 4906, 5521, 3097, 4572, 1055, 24, 386, 5959, 2826, 5314, 8935, 9145, 385, 801, 1706, 5026, 9906, 1333, 4284, 9075, 9547, 6107]",264,5.55898,48.92905,3995709.96146659,2878234.04718659,2018,Inventaire forestier IGN,1.0,2828,72,3.10999989509583,5915,2956,2724,232,2763,2858,2906,2753,9431,1062,612,159,2812,2010,2093,2762,134.633178710938,176.192581176758,154.194198608398,368.239105224609,212.737518310547,71.1503448486328,144.540481567383,487.5517578125,199.517654418945,8,0.0,4.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,1.33946645259857
5259,3016674,"[795, 1602, 849, 4059, 5284, 8258, 7319, 3052, 5959, 6334, 1081, 5314, 9329, 2050, 4440, 6686, 7082, 5707, 7605, 7736, 8987, 6407, 4661, 5763, 6361, 7426, 4596, 7276, 4871, 353, 494]",288,5.56226,44.15801,3965468.95548399,2349187.07915714,2019,Inventaire forestier IGN,1.0,2812,101,3.71000003814697,6052,2956,2685,271,2817,2893,2893,2737,11491,1475,504,336,4189,1926,1926,2652,128.025482177734,212.311920166016,230.049728393555,245.934967041016,293.212219238281,66.4608459472656,296.973480224609,456.37548828125,490.793640136719,9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.33946645259857
5260,3016677,"[795, 876, 4064, 849, 7648, 4906, 5989, 9347, 3097, 1055, 386, 5959, 2826, 4051, 5314, 5727, 8935, 9145, 6736, 6226, 5263, 9906, 4555, 1333, 4284]",198,5.56458,49.01884,3996708.93349789,2888177.08125697,2018,Inventaire forestier IGN,1.0,2827,72,3.13000011444092,5843,2953,2723,230,2763,2856,2904,2753,10860,1208,708,151,3203,2344,2452,3142,127.77197265625,192.176284790039,167.208679199219,331.875122070312,269.122039794922,59.4930877685547,137.793548583984,529.783996582031,377.602783203125,4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.266884356737137
5261,3016681,"[795, 4064, 7794, 2752, 849, 7648, 8258, 4211, 4906, 5521, 5989, 9347, 4465, 3097, 4572, 1055, 24, 386, 9520, 5959, 7570, 224, 2231, 7415, 2826, 4051, 4286, 5314, 4800, 5727, 6247, 8935, 9145, 7934, 1520, 801, 3408, 8226, 890, 6756, 9083, 6226, 8752, 5763, 9906, 1333, 4284, 9687, 1657, 9112, 2188, 8130, 9803, 9547, 536, 494, 6107]",252,5.56683,49.05475,3997108.87437793,2892154.00133929,2019,Inventaire forestier IGN,1.0,2824,72,3.16000008583069,5798,2950,2721,229,2761,2853,2900,2751,11209,1241,733,147,3288,2441,2549,3220,131.364791870117,223.822113037109,154.857971191406,366.410736083984,301.732208251953,59.2347373962402,128.607772827148,504.981475830078,380.818786621094,4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.27526730298996
5262,3016689,"[795, 4064, 7794, 6049, 849, 4799, 4059, 7648, 5284, 7556, 5989, 9347, 8395, 3097, 24, 386, 5959, 7570, 6005, 6334, 254, 1913, 9329, 515, 4813, 3833, 1662, 7367, 7934, 6160, 2024, 6513, 3408, 4466, 1554, 2193, 6393, 6850, 6226, 3094, 8716, 5763, 5026, 9906, 9288, 7426, 1893, 4284, 7747, 9687, 6281, 2188, 7710, 8130, 6837, 9803, 536, 9461, 494, 535, 6107]",179,5.57276,48.71279,3995303.84879213,2854166.9827555,2018,Inventaire forestier IGN,1.0,2829,73,3.11999988555908,5931,2957,2724,233,2764,2859,2907,2754,10103,1148,659,161,3032,2157,2212,2975,134.372756958008,199.402923583984,162.360824584961,405.892456054688,284.880523681641,68.3931198120117,125.720138549805,468.200225830078,298.271118164062,12,0.0,3.0,0.0,0.0,2.0,0.0,5.0,5.0,0.0,1.62954795360565
5263,3016695,"[5284, 4218, 5959, 4440, 7471, 5707, 7605, 8987, 265, 6361]",50,5.58001,44.0315,3966106.91958929,2335095.9404741,2019,Inventaire forestier IGN,1.0,2831,103,3.73000001907349,6178,2978,2703,275,2835,2913,2913,2754,8666,1073,344,327,3089,1416,1416,2057,135.505096435547,220.876129150391,176.314743041992,275.447906494141,251.472122192383,73.2794799804688,219.242660522461,505.425262451172,367.462219238281,9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.526984035968781
5264,3016698,"[795, 4064, 7648, 4906, 5989, 9347, 1055, 2231, 5314, 8935, 9906, 4397]",31,5.58173,48.85647,3996899.95935424,2870076.94694409,2017,Inventaire forestier IGN,1.0,2828,73,3.13000011444092,5894,2955,2723,232,2763,2857,2905,2753,9757,1106,631,164,2929,2062,2141,2880,132.390228271484,189.811462402344,170.948287963867,369.376678466797,297.9267578125,67.763427734375,111.823043823242,518.80029296875,310.971160888672,4,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.526984035968781
5265,3016720,"[1602, 3781, 4059, 4039, 24, 5959, 8935, 5707, 5157, 9504, 9083, 8987, 7246, 10035, 5026, 6361, 7426, 7787, 3571, 5404]",120,5.59767,43.905,3966745.03391417,2321007.15195077,2019,Inventaire forestier IGN,1.0,2851,107,3.70000004768372,6463,3004,2716,288,2855,2937,2937,2770,7815,945,278,326,2738,1221,1221,1897,136.638793945312,212.91731262207,165.627258300781,300.154052734375,186.912796020508,77.0513610839844,276.403625488281,424.082061767578,241.189590454102,10,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.75750732421875
5266,3016723,"[795, 4064, 4059, 7648, 4906, 3097, 24, 5959, 6005, 254, 5314, 1913, 9329, 1662, 8935, 6513, 801, 3408, 2200, 3694, 793, 5263, 6060, 5763, 9906, 8354, 1333, 7426, 1893, 4284, 9687, 2188, 9075, 9803, 535, 6107]",238,5.5999,48.71204,3997292.86327841,2853964.03520536,2019,Inventaire forestier IGN,1.0,2832,73,3.08999991416931,6021,2961,2725,236,2766,2862,2911,2755,9373,1061,612,158,2800,2014,2061,2746,135.052734375,184.582046508789,160.120315551758,379.540710449219,214.260314941406,69.7273864746094,167.53498840332,453.146087646484,247.835296630859,12,0.0,6.0,0.0,0.0,6.0,0.0,5.0,5.0,0.0,4.0
5267,3016733,"[795, 1602, 7734, 849, 5284, 4013, 1055, 4440, 5776, 7605, 1404, 6060, 5763, 6361, 1870, 9803]",17,5.60594,44.04872,3968291.95138185,2336879.98497766,2018,Inventaire forestier IGN,1.0,2830,103,3.72000002861023,6188,2977,2701,276,2834,2912,2912,2753,8902,1093,363,322,3156,1483,1483,2099,142.955856323242,228.382965087891,157.943283081055,271.51220703125,242.088302612305,72.8896942138672,232.02912902832,496.349945068359,375.749298095703,10,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,8.0
5268,3016735,"[4064, 849, 4059, 4211, 4906, 24, 386, 5959, 6005, 5314, 9329, 8935, 5707, 6513, 801, 3408, 1283, 9083, 6060, 5763, 9906, 9803]",76,5.60668,48.81981,3998489.90459205,2865897.92662624,2017,Inventaire forestier IGN,1.0,2829,73,3.13000011444092,5931,2957,2724,233,2764,2859,2907,2754,9861,1116,638,162,2956,2092,2164,2903,135.098297119141,189.619003295898,156.741348266602,388.378143310547,241.060501098633,71.8025970458984,118.433258056641,493.188629150391,229.30876159668,12,0.0,0.0,0.0,0.0,2.0,0.0,5.0,4.0,0.0,0.526984035968781
5269,3016738,"[849, 4059, 5959, 6354, 9558, 2050, 4440, 5707, 7605, 8987, 6361, 7787, 1870, 7276, 5404]",52,5.60802,44.08465,3968679.1218161,2340848.16498779,2019,Inventaire forestier IGN,1.0,2818,102,3.75999999046326,6081,2963,2691,272,2823,2899,2899,2743,9565,1182,407,321,3403,1622,1622,2225,136.941131591797,221.236892700195,211.22900390625,271.835601806641,279.405426025391,70.7263641357422,279.028930664062,449.135467529297,371.352569580078,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.852497637271881
5270,3016739,"[795, 876, 4064, 9993, 849, 4799, 7648, 4211, 4906, 5989, 9347, 4572, 386, 9520, 5959, 7570, 2231, 2826, 4051, 5314, 1913, 9329, 5727, 8935, 7934, 6160, 3408, 7047, 8226, 8183, 9627, 6226, 5263, 9906, 1333, 4284, 1657, 5154, 9075, 9803, 536, 6107]",197,5.60895,48.85573,3998889.00359267,2869875.0421643,2018,Inventaire forestier IGN,1.0,2827,73,3.15000009536743,5886,2954,2723,231,2763,2856,2904,2753,10533,1189,681,161,3150,2237,2322,3094,130.984344482422,204.497909545898,155.79084777832,398.165069580078,293.970458984375,62.3230895996094,113.16047668457,488.674468994141,358.772338867188,4,0.0,0.0,0.0,0.0,1.0,0.0,5.0,5.0,0.0,0.318683654069901
5271,3016748,"[795, 4064, 9993, 4799, 7648, 403, 4211, 4906, 5521, 9347, 3097, 4572, 1055, 24, 386, 9520, 5959, 7570, 2231, 417, 4051, 1081, 5314, 1913, 8935, 6160, 4451, 4967, 8226, 6850, 9689, 9627, 5763, 1333, 7426, 4284, 7747, 1657, 6281, 9803, 536, 494, 6107]",164,5.61122,48.89164,3999288.08134292,2873851.93092675,2019,Inventaire forestier IGN,1.0,2827,73,3.13000011444092,5888,2955,2723,232,2763,2857,2905,2753,10778,1212,697,158,3212,2298,2391,3154,132.339996337891,201.653198242188,164.165893554688,394.855346679688,273.111206054688,63.2261657714844,119.118606567383,486.298187255859,326.481475830078,4,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.318683654069901
5272,3016749,"[795, 7648, 4906, 5989, 9347, 8395, 3097, 24, 386, 9520, 2231, 417, 4051, 5314, 9329, 8935, 801, 9627, 1333, 4284, 9687, 9803]",27,5.61236,48.9096,3999488.05636918,2875840.89481522,2017,Inventaire forestier IGN,1.0,2825,72,3.14000010490417,5825,2952,2722,230,2762,2854,2902,2752,10729,1205,695,157,3191,2293,2387,3132,131.493545532227,204.228408813477,154.696319580078,356.920074462891,284.404449462891,64.2890167236328,124.029266357422,519.050659179688,331.937438964844,4,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.27526730298996
5273,3016765,"[1602, 849, 4059, 3589, 4013, 3097, 2050, 5707, 1404, 9083, 3994, 8987, 6361, 268, 9803]",17,5.62356,43.92222,3968930.98014583,2322791.92293449,2018,Inventaire forestier IGN,1.0,2838,107,3.77999997138977,6238,2989,2707,282,2842,2921,2921,2761,8144,981,295,322,2840,1292,1292,1972,129.255233764648,222.354629516602,209.899917602539,313.702056884766,202.96630859375,74.8500747680664,216.846405029297,469.451507568359,317.53857421875,10,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.312208503484726
5274,3016770,"[1602, 4059, 9474, 9509, 24, 5959, 8994, 5707, 1889, 1916, 3994, 8987, 265, 6361, 268, 9075]",51,5.62564,43.95815,3969317.18465525,2326759.92710573,2019,Inventaire forestier IGN,1.0,2846,105,3.69000005722046,6377,2998,2713,285,2850,2931,2931,2766,8275,1002,308,322,2894,1330,1330,1993,121.320259094238,227.694549560547,196.741424560547,289.722961425781,222.181976318359,69.0182037353516,260.102508544922,450.174530029297,313.459869384766,8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.852497637271881
5275,3016781,"[5959, 2514, 2050, 5707, 7605, 9083, 8987]",50,5.63608,44.1378,3971251.90180077,2346601.93429342,2019,Inventaire forestier IGN,1.0,2804,102,3.78999996185303,5964,2947,2677,270,2809,2884,2884,2731,11710,1499,509,335,4238,1969,1969,2710,128.136383056641,195.932205200195,197.099243164062,202.611572265625,294.571075439453,70.0792541503906,325.427978515625,472.274475097656,472.725891113281,9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.436701506376266
